row_index,w1,w2,w3,w4,w5_social,despair_rate,rebel_threshold,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
1363,0.025996093750000004,0.9578125,0.49765625,1.5537109375,0.3548828125,0.008267578125000001,0.6721484375,24.128,38.769079638289064,5.8,8.541662601625049
1364,0.025996093750000004,0.9578125,0.49765625,2.4103515625,0.13691406250000002,0.008267578125000001,0.6721484375,20.0,40.0,1.8,5.6
1365,0.025996093750000004,0.9578125,0.49765625,2.4103515625,0.3548828125,0.028998046875,0.6721484375,81.684,15.705523359633707,16.0,1.5491933384829668
1366,0.025996093750000004,0.9578125,0.49765625,2.4103515625,0.3548828125,0.008267578125000001,0.6475390624999999,25.71,38.587351295469865,5.8,8.541662601625049
1367,0.01779296875,0.6328125,0.27734375,1.5537109375,0.13691406250000002,0.028998046875,0.6475390624999999,83.142,11.57426697462954,16.0,1.5491933384829668
1368,0.02162109375,0.2078125,0.27265625000000004,1.8791015625,0.9736328125,0.006455078125,0.6458984375,20.0,40.0,2.2,6.400000000000001
1369,0.030917968750000004,0.2078125,0.27265625000000004,1.8791015625,0.9736328125,0.006455078125,0.6458984375,35.172000000000004,35.20561171177118,6.0,8.717797887081348
1370,0.02162109375,0.8828125,0.27265625000000004,1.8791015625,0.9736328125,0.006455078125,0.6458984375,20.0,40.0,1.8,5.6
1371,0.02162109375,0.2078125,0.40234375,1.8791015625,0.9736328125,0.006455078125,0.6458984375,20.0,40.0,2.0,6.0
1372,0.02162109375,0.2078125,0.27265625000000004,1.4474609375,0.9736328125,0.006455078125,0.6458984375,20.0,40.0,2.0,6.0
1373,0.02162109375,0.2078125,0.27265625000000004,1.8791015625,0.3056640625,0.006455078125,0.6458984375,20.0,40.0,2.2,6.400000000000001
1374,0.02162109375,0.2078125,0.27265625000000004,1.8791015625,0.9736328125,0.023560546875,0.6458984375,75.476,20.391544914498265,16.8,1.9390719429665315
1375,0.02162109375,0.2078125,0.27265625000000004,1.8791015625,0.9736328125,0.006455078125,0.7087890625,20.0,40.0,2.4,6.8
1376,0.030917968750000004,0.8828125,0.40234375,1.4474609375,0.3056640625,0.023560546875,0.7087890625,71.84599999999999,22.330447913107342,17.2,2.1354156504062622
1377,0.056621093750000004,0.6078125000000001,0.47265625,1.0291015625,0.5236328125,0.020955078125,0.7158984374999999,88.96,10.896904147509053,16.0,1.5491933384829668
1378,0.06591796875,0.6078125000000001,0.47265625,1.0291015625,0.5236328125,0.020955078125,0.7158984374999999,88.15,10.507684806844942,15.4,1.2
1379,0.056621093750000004,0.48281250000000003,0.47265625,1.0291015625,0.5236328125,0.020955078125,0.7158984374999999,88.96,10.896904147509053,16.0,1.5491933384829668
1380,0.056621093750000004,0.6078125000000001,0.20234375000000002,1.0291015625,0.5236328125,0.020955078125,0.7158984374999999,82.008,13.543097725409798,16.2,1.5999999999999999
1381,0.056621093750000004,0.6078125000000001,0.47265625,2.2974609375,0.5236328125,0.020955078125,0.7158984374999999,81.736,16.285839984477313,16.2,1.5999999999999999
