row_index,rebel_threshold,w1,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
1905,0.6881103515625,0.06268798828125001,77.93199999999999,39.17124578054673,10.6,5.851495535331118
1906,0.5857080078125,0.05479248046875001,89.804,14.7056786310595,9.2,3.655133376499413
1907,0.5857080078125,0.06268798828125001,95.174,5.987779555060455,8.8,3.919183588453085
1908,0.6531103515625,0.03729248046875,77.934,39.171844786785314,10.6,5.851495535331118
1909,0.6907080078125,0.03729248046875,77.204,38.979872549817294,11.0,6.099180272790763
1910,0.6531103515625,0.010187988281250001,77.49,39.048692679781226,11.2,6.209669878504009
1911,0.6531103515625,0.010187988281250001,77.49,39.048692679781226,11.2,6.209669878504009
1912,0.6907080078125,0.03729248046875,77.204,38.979872549817294,11.0,6.099180272790763
1913,0.6907080078125,0.010187988281250001,67.838,41.2937885886001,12.2,6.8527366796047255
1914,0.5831103515624999,0.07229248046875,96.682,4.4416861663111655,7.8,4.166533331199932
1915,0.6207080078125,0.07229248046875,88.59,16.45758670036406,11.6,3.4985711369071804
1916,0.5831103515624999,0.04518798828125001,84.536,25.722424147035596,9.8,3.3105890714493698
1917,0.5831103515624999,0.04518798828125001,84.536,25.722424147035596,9.8,3.3105890714493698
1918,0.6207080078125,0.07229248046875,88.59,16.45758670036406,11.6,3.4985711369071804
1919,0.6207080078125,0.04518798828125001,77.77000000000001,39.124053982173166,10.4,5.71314274283428
1920,0.5842041015624999,0.03018310546875,77.81,39.13546217946072,8.8,5.1536394906900505
1921,0.6874267578125,0.03018310546875,77.99600000000001,39.19061193704431,11.0,6.099180272790763
1922,0.5842041015624999,0.01948486328125,77.826,39.140070311638425,9.4,5.314132102234569
1923,0.5842041015624999,0.01948486328125,77.826,39.140070311638425,9.4,5.314132102234569
1924,0.6874267578125,0.03018310546875,77.99600000000001,39.19061193704431,11.0,6.099180272790763
1925,0.6874267578125,0.01948486328125,75.50800000000001,38.74315753781563,11.6,6.437390775772433
1926,0.6542041015625,0.06518310546875,77.72200000000001,39.11057575643703,10.4,5.71314274283428
1927,0.6174267578125,0.06518310546875,85.414,22.754682682911664,12.8,2.6381811916545836
1928,0.6542041015625,0.054484863281250004,76.986,38.93297810340226,10.6,5.851495535331118
1929,0.6542041015625,0.054484863281250004,76.986,38.93297810340226,10.6,5.851495535331118
1930,0.6174267578125,0.06518310546875,85.414,22.754682682911664,12.8,2.6381811916545836
1931,0.6174267578125,0.054484863281250004,78.348,37.293247324415184,10.4,5.71314274283428
1932,0.6892041015625,0.01268310546875,68.95599999999999,40.572401259969816,12.0,6.723094525588644
1933,0.6524267578124999,0.01268310546875,76.86,38.90807628243782,11.2,6.209669878504009
1934,0.6892041015625,0.03698486328125,76.966,38.928917580636636,11.0,6.099180272790763
1935,0.6892041015625,0.03698486328125,76.966,38.928917580636636,11.0,6.099180272790763
1936,0.6524267578124999,0.01268310546875,76.86,38.90807628243782,11.2,6.209669878504009
1937,0.6524267578124999,0.03698486328125,77.954,39.177856807130226,10.6,5.851495535331118
1938,0.6192041015624999,0.04768310546875001,77.84400000000001,39.14528508007062,10.4,5.71314274283428
1939,0.5824267578125,0.04768310546875001,86.722,20.93872813711473,9.6,3.3823069050575527
1940,0.6192041015624999,0.07198486328125,88.596,16.32726504960338,11.6,3.4985711369071804
1941,0.6192041015624999,0.07198486328125,88.596,16.32726504960338,11.6,3.4985711369071804
1942,0.5824267578125,0.04768310546875001,86.722,20.93872813711473,9.6,3.3823069050575527
1943,0.5824267578125,0.07198486328125,96.41799999999999,5.053174843600804,7.8,4.166533331199932
1944,0.6367041015625,0.02143310546875,76.954,38.926500793161466,10.8,5.946427498927402
1945,0.6349267578125,0.02143310546875,77.142,38.96604491092212,10.8,5.946427498927402
1946,0.6367041015625,0.06323486328125,78.976,37.815849904504326,10.4,5.71314274283428
1947,0.6367041015625,0.06323486328125,78.976,37.815849904504326,10.4,5.71314274283428
1948,0.6349267578125,0.02143310546875,77.142,38.96604491092212,10.8,5.946427498927402
1949,0.6349267578125,0.06323486328125,79.52000000000001,36.617025548233705,10.4,5.71314274283428
1950,0.7067041015625,0.05643310546875001,77.94,39.17364420117179,10.8,6.013318551349163
1951,0.7049267578125,0.05643310546875001,77.812,39.13603679474967,10.8,6.013318551349163
1952,0.7067041015625,0.02823486328125,77.83,39.141226347675925,11.4,6.343500610861482
1953,0.7067041015625,0.02823486328125,77.83,39.141226347675925,11.4,6.343500610861482
1954,0.7049267578125,0.05643310546875001,77.812,39.13603679474967,10.8,6.013318551349163
1955,0.7049267578125,0.02823486328125,77.79400000000001,39.13087967321972,11.4,6.343500610861482
1956,0.6717041015624999,0.03893310546875,77.61800000000001,39.08216595840103,10.8,5.946427498927402
1957,0.5999267578124999,0.03893310546875,78.49600000000001,39.35591523519685,10.0,5.513619500836088
1958,0.6717041015624999,0.04573486328125,76.94800000000001,38.925297892244835,10.6,5.851495535331118
1959,0.6717041015624999,0.04573486328125,76.94800000000001,38.925297892244835,10.6,5.851495535331118
1960,0.5999267578124999,0.03893310546875,78.49600000000001,39.35591523519685,10.0,5.513619500836088
1961,0.5999267578124999,0.04573486328125,78.71,38.947890315137734,9.0,5.329165037789691
1962,0.6017041015625,0.07393310546875,96.634,4.134845099879801,9.2,4.1182520563948
1963,0.6699267578125,0.07393310546875,76.97200000000001,38.93013146651318,10.6,5.851495535331118
1964,0.6017041015625,0.01073486328125,77.512,39.05432851810411,10.0,5.513619500836088
1965,0.6017041015625,0.01073486328125,77.512,39.05432851810411,10.0,5.513619500836088
1966,0.6699267578125,0.07393310546875,76.97200000000001,38.93013146651318,10.6,5.851495535331118
1967,0.6699267578125,0.01073486328125,71.78999999999999,39.25832905257176,11.8,6.554387843269576
1968,0.6104541015625,0.01705810546875,78.13,39.23248144076538,10.2,5.6000000000000005
1969,0.6086767578125,0.01705810546875,78.11800000000001,39.22865911549871,10.2,5.6000000000000005
1970,0.6104541015625,0.032609863281250005,77.692,39.10226919246503,10.2,5.6000000000000005
1971,0.6104541015625,0.032609863281250005,77.692,39.10226919246503,10.2,5.6000000000000005
1972,0.6086767578125,0.01705810546875,78.11800000000001,39.22865911549871,10.2,5.6000000000000005
1973,0.6086767578125,0.032609863281250005,77.526,39.0579403450822,10.2,5.6000000000000005
1974,0.6804541015625,0.052058105468750004,76.8,38.8967864996583,10.6,5.851495535331118
1975,0.6786767578124999,0.052058105468750004,76.816,38.899761233200394,10.6,5.851495535331118
1976,0.6804541015625,0.06760986328125,77.726,39.111690119451495,10.6,5.851495535331118
1977,0.6804541015625,0.06760986328125,77.726,39.111690119451495,10.6,5.851495535331118
1978,0.6786767578124999,0.052058105468750004,76.816,38.899761233200394,10.6,5.851495535331118
1979,0.6786767578124999,0.06760986328125,77.71000000000001,39.107242296024914,10.6,5.851495535331118
1980,0.7154541015625,0.03455810546875,77.45599999999999,39.040078688445284,11.4,6.343500610861482
1981,0.6436767578125,0.03455810546875,77.786,39.12859803264104,10.6,5.851495535331118
1982,0.7154541015625,0.01510986328125,67.328,41.658592583043415,12.4,6.974238309665077
1983,0.7154541015625,0.01510986328125,67.328,41.658592583043415,12.4,6.974238309665077
1984,0.6436767578125,0.03455810546875,77.786,39.12859803264104,10.6,5.851495535331118
1985,0.6436767578125,0.01510986328125,76.776,38.89237333976933,10.8,5.946427498927402
1986,0.6454541015624999,0.06955810546875,80.71000000000001,35.26435253907266,10.4,5.71314274283428
1987,0.7136767578125,0.06955810546875,77.45599999999999,39.040078688445284,10.6,5.851495535331118
1988,0.6454541015624999,0.05010986328125001,76.946,38.924897739107806,10.4,5.71314274283428
1989,0.6454541015624999,0.05010986328125001,76.946,38.924897739107806,10.4,5.71314274283428
1990,0.7136767578125,0.06955810546875,77.45599999999999,39.040078688445284,10.6,5.851495535331118
1991,0.7136767578125,0.05010986328125001,77.192,38.977165828212804,11.0,6.099180272790763
1992,0.6279541015625,0.043308105468750004,78.194,39.253108717654456,10.4,5.71314274283428
1993,0.6611767578125,0.043308105468750004,77.89,39.158758918024965,10.6,5.851495535331118
1994,0.6279541015625,0.05885986328125001,78.368,38.176220032894825,10.4,5.71314274283428
1995,0.6279541015625,0.05885986328125001,78.368,38.176220032894825,10.4,5.71314274283428
1996,0.6611767578125,0.043308105468750004,77.89,39.158758918024965,10.6,5.851495535331118
1997,0.6611767578125,0.05885986328125001,77.25800000000001,38.99223327792344,10.6,5.851495535331118
1998,0.6979541015624999,0.07830810546875,77.892,39.15934953494504,10.6,5.851495535331118
1999,0.5911767578125,0.07830810546875,96.53,4.770073374697708,8.2,4.1182520563948
2000,0.6979541015624999,0.02385986328125,76.308,38.8180815600153,11.6,6.437390775772433
2001,0.6979541015624999,0.02385986328125,76.308,38.8180815600153,11.6,6.437390775772433
2002,0.5911767578125,0.07830810546875,96.53,4.770073374697708,8.2,4.1182520563948
2003,0.5911767578125,0.02385986328125,77.838,39.143543222350225,9.8,5.455272678794342
2004,0.6629541015625,0.025808105468750002,76.79400000000001,38.895677703313,10.8,5.946427498927402
2005,0.6961767578125,0.025808105468750002,77.61800000000001,39.08216595840103,11.4,6.343500610861482
2006,0.6629541015625,0.07635986328125,79.048,36.9561964493101,10.6,5.851495535331118
2007,0.6629541015625,0.07635986328125,79.048,36.9561964493101,10.6,5.851495535331118
2008,0.6961767578125,0.025808105468750002,77.61800000000001,39.08216595840103,11.4,6.343500610861482
2009,0.6961767578125,0.07635986328125,77.892,39.15934953494504,10.6,5.851495535331118
2010,0.5929541015625,0.060808105468750005,91.822,12.001763870365057,9.4,3.7202150475476548
2011,0.6261767578124999,0.060808105468750005,80.326,34.25862554160631,10.4,5.71314274283428
2012,0.5929541015625,0.041359863281250006,77.99,39.188779006241056,8.8,5.230678732248808
2013,0.5929541015625,0.041359863281250006,77.99,39.188779006241056,8.8,5.230678732248808
2014,0.6261767578124999,0.060808105468750005,80.326,34.25862554160631,10.4,5.71314274283428
2015,0.6261767578124999,0.041359863281250006,78.17999999999999,39.24856175708863,10.4,5.71314274283428
2016,0.5973291015625,0.02362060546875,77.61,39.08002558852796,10.0,5.513619500836088
2017,0.6830517578124999,0.02362060546875,77.032,38.94247162161128,11.0,6.099180272790763
2018,0.5973291015625,0.047922363281250005,81.37,32.82195240993442,9.0,5.329165037789691
2019,0.5973291015625,0.047922363281250005,81.37,32.82195240993442,9.0,5.329165037789691
2020,0.6830517578124999,0.02362060546875,77.032,38.94247162161128,11.0,6.099180272790763
2021,0.6830517578124999,0.047922363281250005,77.414,39.029598819357595,10.6,5.851495535331118
2022,0.6673291015625,0.05862060546875,77.626,39.084312761004256,10.6,5.851495535331118
2023,0.6130517578125,0.05862060546875,82.346,28.127260513601392,12.8,2.6381811916545836
2024,0.6673291015625,0.01292236328125,75.808,38.763532553161355,11.4,6.374950980203691
2025,0.6673291015625,0.01292236328125,75.808,38.763532553161355,11.4,6.374950980203691
2026,0.6130517578125,0.05862060546875,82.346,28.127260513601392,12.8,2.6381811916545836
2027,0.6130517578125,0.01292236328125,76.922,38.92012764624494,10.4,5.71314274283428
2028,0.7023291015625,0.04112060546875,77.42,39.03108504768987,11.0,6.099180272790763
2029,0.7180517578125,0.04112060546875,76.61,38.863458415328914,11.2,6.1773780845922
2030,0.7023291015625,0.06542236328125,77.116,38.96036221597535,10.6,5.851495535331118
2031,0.7023291015625,0.06542236328125,77.116,38.96036221597535,10.6,5.851495535331118
2032,0.7180517578125,0.04112060546875,76.61,38.863458415328914,11.2,6.1773780845922
2033,0.7180517578125,0.06542236328125,77.836,39.14296340340113,10.8,6.013318551349163
2034,0.6323291015625,0.07612060546875,87.966,19.074541776933987,12.8,2.6381811916545836
2035,0.6480517578125,0.07612060546875,83.804,28.89911389645018,13.8,1.1661903789690602
2036,0.6323291015625,0.030422363281250003,77.09400000000001,38.95560734990536,10.4,5.71314274283428
2037,0.6323291015625,0.030422363281250003,77.09400000000001,38.95560734990536,10.4,5.71314274283428
2038,0.6480517578125,0.07612060546875,83.804,28.89911389645018,13.8,1.1661903789690602
2039,0.6480517578125,0.030422363281250003,77.002,38.93625580355666,10.6,5.851495535331118
2040,0.6498291015625,0.03237060546875,77.272,38.99548609775239,10.6,5.851495535331118
2041,0.5955517578124999,0.03237060546875,78.106,39.224851102330526,10.0,5.513619500836088
2042,0.6498291015625,0.039172363281250004,77.864,39.151117276522264,10.6,5.851495535331118
2043,0.6498291015625,0.039172363281250004,77.864,39.151117276522264,10.6,5.851495535331118
2044,0.5955517578124999,0.03237060546875,78.106,39.224851102330526,10.0,5.513619500836088
2045,0.5955517578124999,0.039172363281250004,77.98400000000001,39.186949664397204,9.2,5.30659966456864
2046,0.7198291015625,0.06737060546875,77.714,39.10835184458685,10.8,6.013318551349163
2047,0.6655517578125,0.06737060546875,77.06800000000001,38.95005129650024,10.6,5.851495535331118
2048,0.7198291015625,0.07417236328125,77.458,39.040582167790475,10.6,5.851495535331118
2049,0.7198291015625,0.07417236328125,77.458,39.040582167790475,10.6,5.851495535331118
2050,0.6655517578125,0.06737060546875,77.06800000000001,38.95005129650024,10.6,5.851495535331118
2051,0.6655517578125,0.07417236328125,76.832,38.902762061324125,10.6,5.851495535331118
2052,0.6848291015625,0.014870605468750001,71.06,39.52333993983808,11.6,6.437390775772433
2053,0.6305517578125,0.014870605468750001,77.16,38.970019245568764,10.8,5.946427498927402
2054,0.6848291015625,0.021672363281250002,77.5,39.05124837953327,11.4,6.374950980203691
2055,0.6848291015625,0.021672363281250002,77.5,39.05124837953327,11.4,6.374950980203691
2056,0.6305517578125,0.014870605468750001,77.16,38.970019245568764,10.8,5.946427498927402
2057,0.6305517578125,0.021672363281250002,77.834,39.1423839846272,10.4,5.71314274283428
2058,0.6148291015624999,0.04987060546875,77.216,38.9825938593111,10.4,5.71314274283428
2059,0.7005517578125,0.04987060546875,77.854,39.14819617811273,11.0,6.099180272790763
2060,0.6148291015624999,0.056672363281250006,80.558,32.014214592896074,10.4,5.71314274283428
2061,0.6148291015624999,0.056672363281250006,80.558,32.014214592896074,10.4,5.71314274283428
2062,0.7005517578125,0.04987060546875,77.854,39.14819617811273,11.0,6.099180272790763
2063,0.7005517578125,0.056672363281250006,77.696,39.10337151704441,10.6,5.851495535331118
2064,0.6060791015625,0.036745605468750005,77.096,38.956037580842334,10.2,5.6000000000000005
2065,0.6218017578124999,0.036745605468750005,78.034,39.20230380985281,10.4,5.71314274283428
2066,0.6060791015625,0.07854736328125,97.5,3.1622776601683795,9.4,4.2708313008125245
2067,0.6060791015625,0.07854736328125,97.5,3.1622776601683795,9.4,4.2708313008125245
2068,0.6218017578124999,0.036745605468750005,78.034,39.20230380985281,10.4,5.71314274283428
2069,0.6218017578124999,0.07854736328125,90.95,12.047582330077683,11.4,3.7202150475476548
2070,0.6760791015625,0.07174560546875,77.47200000000001,39.044117815619806,10.6,5.851495535331118
2071,0.6918017578125,0.07174560546875,77.946,39.17544720867906,10.6,5.851495535331118
2072,0.6760791015625,0.04354736328125001,77.284,38.99829001379419,10.6,5.851495535331118
2073,0.6760791015625,0.04354736328125001,77.284,38.99829001379419,10.6,5.851495535331118
2074,0.6918017578125,0.07174560546875,77.946,39.17544720867906,10.6,5.851495535331118
2075,0.6918017578125,0.04354736328125001,77.898,39.161123783670966,11.0,6.099180272790763
2076,0.7110791015625,0.019245605468750003,68.94800000000001,40.57717111874607,11.8,6.615134163416491
2077,0.5868017578125,0.019245605468750003,77.19800000000001,38.97851736533856,9.8,5.455272678794342
2078,0.7110791015625,0.06104736328125001,77.874,39.154048373060995,10.8,6.013318551349163
2079,0.7110791015625,0.06104736328125001,77.874,39.154048373060995,10.8,6.013318551349163
2080,0.5868017578125,0.019245605468750003,77.19800000000001,38.97851736533856,9.8,5.455272678794342
2081,0.5868017578125,0.06104736328125001,93.33,8.217921878431312,8.8,3.919183588453085
2082,0.6410791015624999,0.054245605468750006,78.702,39.4311959747609,10.4,5.71314274283428
2083,0.6568017578124999,0.054245605468750006,77.348,39.013490179680154,10.6,5.851495535331118
2084,0.6410791015624999,0.02604736328125,77.212,38.981685135458164,10.6,5.851495535331118
2085,0.6410791015624999,0.02604736328125,77.212,38.981685135458164,10.6,5.851495535331118
2086,0.6568017578124999,0.054245605468750006,77.348,39.013490179680154,10.6,5.851495535331118
2087,0.6568017578124999,0.02604736328125,78.01599999999999,39.1967476201789,10.8,5.946427498927402
2088,0.6235791015625,0.01049560546875,77.19,38.97671612642605,10.6,5.817215828899595
2089,0.7093017578124999,0.01049560546875,63.736000000000004,44.80525397763079,8.6,7.939773296511683
2090,0.6235791015625,0.017297363281250002,77.712,39.10779686967805,10.4,5.71314274283428
2091,0.6235791015625,0.017297363281250002,77.712,39.10779686967805,10.4,5.71314274283428
2092,0.7093017578124999,0.01049560546875,63.736000000000004,44.80525397763079,8.6,7.939773296511683
2093,0.7093017578124999,0.017297363281250002,68.50399999999999,40.85085144767487,12.0,6.723094525588644
2094,0.6935791015624999,0.045495605468750006,78.058,39.20976225380613,11.0,6.099180272790763
2095,0.6393017578125,0.045495605468750006,76.866,38.9092254356213,10.4,5.71314274283428
2096,0.6935791015624999,0.05229736328125001,77.678,39.098423702241504,10.6,5.851495535331118
2097,0.6935791015624999,0.05229736328125001,77.678,39.098423702241504,10.6,5.851495535331118
2098,0.6393017578125,0.045495605468750006,76.866,38.9092254356213,10.4,5.71314274283428
2099,0.6393017578125,0.05229736328125001,78.672,39.41997382038704,10.4,5.71314274283428
2100,0.6585791015625,0.027995605468750004,77.728,39.1122479026711,10.8,5.946427498927402
2101,0.6743017578125,0.027995605468750004,77.228,38.98532975363938,11.0,6.099180272790763
2102,0.6585791015625,0.03479736328125,77.084,38.95346228514225,10.6,5.851495535331118
2103,0.6585791015625,0.03479736328125,77.084,38.95346228514225,10.6,5.851495535331118
2104,0.6743017578125,0.027995605468750004,77.228,38.98532975363938,11.0,6.099180272790763
2105,0.6743017578125,0.03479736328125,78.02799999999999,39.200448160703466,10.8,5.946427498927402
2106,0.5885791015624999,0.06299560546875001,94.31800000000001,6.978063914869223,8.8,3.919183588453085
2107,0.6043017578125,0.06299560546875001,90.078,16.383692379924618,10.4,3.4985711369071804
2108,0.5885791015624999,0.06979736328125001,97.06800000000001,5.052592997659718,8.2,4.354308211415448
2109,0.5885791015624999,0.06979736328125001,97.06800000000001,5.052592997659718,8.2,4.354308211415448
2110,0.6043017578125,0.06299560546875001,90.078,16.383692379924618,10.4,3.4985711369071804
2111,0.6043017578125,0.06979736328125001,93.598,9.533659108652879,9.8,3.9698866482558417
2112,0.5863916015624999,0.01377685546875,76.86,38.90807628243782,9.8,5.455272678794342
2113,0.6414892578125,0.01377685546875,76.834,38.9031389993147,10.8,5.946427498927402
2114,0.5863916015624999,0.05776611328125,91.308,11.316547883519956,9.0,3.794733192202055
2115,0.5863916015624999,0.05776611328125,91.308,11.316547883519956,9.0,3.794733192202055
2116,0.6414892578125,0.01377685546875,76.834,38.9031389993147,10.8,5.946427498927402
2117,0.6414892578125,0.05776611328125,78.75399999999999,39.450856315167606,10.4,5.71314274283428
2118,0.6563916015625,0.048776855468750005,77.6,39.0773591738234,10.6,5.851495535331118
2119,0.7114892578124999,0.048776855468750005,77.104,38.95776256408984,11.0,6.099180272790763
2120,0.6563916015625,0.02276611328125,76.888,38.913470366956474,10.8,5.946427498927402
2121,0.6563916015625,0.02276611328125,76.888,38.913470366956474,10.8,5.946427498927402
2122,0.7114892578124999,0.048776855468750005,77.104,38.95776256408984,11.0,6.099180272790763
2123,0.7114892578124999,0.02276611328125,70.464,39.778149579888705,11.8,6.615134163416491
2124,0.6913916015625,0.03127685546875,77.97200000000001,39.18330174959737,11.0,6.099180272790763
2125,0.6064892578125,0.03127685546875,77.238,38.98762080455795,10.2,5.6000000000000005
2126,0.6913916015625,0.07526611328125,77.832,39.141804966046216,10.6,5.851495535331118
2127,0.6913916015625,0.07526611328125,77.832,39.141804966046216,10.6,5.851495535331118
2128,0.6064892578125,0.03127685546875,77.238,38.98762080455795,10.2,5.6000000000000005
2129,0.6064892578125,0.07526611328125,96.00999999999999,5.241007536724212,9.6,4.127953488110059
2130,0.6213916015625,0.06627685546875,85.03,23.84069965416284,12.8,2.6381811916545836
2131,0.6764892578124999,0.06627685546875,77.726,39.111690119451495,10.6,5.851495535331118
2132,0.6213916015625,0.04026611328125,77.962,39.18027279129129,10.4,5.71314274283428
2133,0.6213916015625,0.04026611328125,77.962,39.18027279129129,10.4,5.71314274283428
2134,0.6764892578124999,0.06627685546875,77.726,39.111690119451495,10.6,5.851495535331118
2135,0.6764892578124999,0.04026611328125,77.836,39.14296340340113,10.8,5.946427498927402
2136,0.6388916015624999,0.040026855468750004,76.99600000000001,38.93502361627639,10.4,5.71314274283428
2137,0.6939892578125,0.040026855468750004,76.904,38.916588545246356,11.0,6.099180272790763
2138,0.6388916015624999,0.03151611328125,77.69,39.10171863230567,10.6,5.851495535331118
2139,0.6388916015624999,0.03151611328125,77.69,39.10171863230567,10.6,5.851495535331118
2140,0.6939892578125,0.040026855468750004,76.904,38.916588545246356,11.0,6.099180272790763
2141,0.6939892578125,0.03151611328125,77.264,38.99362491484986,11.0,6.099180272790763
2142,0.7088916015625,0.07502685546875,76.836,38.90351634492697,10.6,5.851495535331118
2143,0.6239892578124999,0.07502685546875,89.04799999999999,16.174087176715723,11.6,3.4985711369071804
2144,0.7088916015625,0.06651611328125,77.288,38.99922788979289,10.6,5.851495535331118
2145,0.7088916015625,0.06651611328125,77.288,38.99922788979289,10.6,5.851495535331118
2146,0.6239892578124999,0.07502685546875,89.04799999999999,16.174087176715723,11.6,3.4985711369071804
2147,0.6239892578124999,0.06651611328125,84.66,25.164215863006742,12.8,2.6381811916545836
2148,0.6738916015624999,0.022526855468750002,77.06800000000001,38.95005129650024,11.0,6.099180272790763
2149,0.6589892578125,0.022526855468750002,77.032,38.94247162161128,10.8,5.946427498927402
2150,0.6738916015624999,0.014016113281250001,74.306,38.75469705726004,11.6,6.437390775772433
2151,0.6738916015624999,0.014016113281250001,74.306,38.75469705726004,11.6,6.437390775772433
2152,0.6589892578125,0.022526855468750002,77.032,38.94247162161128,10.8,5.946427498927402
2153,0.6589892578125,0.014016113281250001,77.022,38.94038952039386,11.2,6.209669878504009
2154,0.6038916015625,0.057526855468750006,86.43199999999999,23.511953045206603,12.4,2.939387691339814
2155,0.5889892578125,0.057526855468750006,90.314,13.609066977570507,9.2,3.655133376499413
2156,0.6038916015625,0.04901611328125,79.69,36.195806386928304,9.2,5.455272678794342
2157,0.6038916015625,0.04901611328125,79.69,36.195806386928304,9.2,5.455272678794342
2158,0.5889892578125,0.057526855468750006,90.314,13.609066977570507,9.2,3.655133376499413
2159,0.5889892578125,0.04901611328125,84.762,24.26291524116589,10.2,3.1874754901018454
2160,0.6126416015624999,0.03565185546875,77.676,39.09787595253737,10.4,5.71314274283428
2161,0.6502392578125,0.03565185546875,77.84,39.1441234414567,10.6,5.851495535331118
2162,0.6126416015624999,0.07089111328125,90.322,14.263461571441907,11.4,3.7202150475476548
2163,0.6126416015624999,0.07089111328125,90.322,14.263461571441907,11.4,3.7202150475476548
2164,0.6502392578125,0.03565185546875,77.84,39.1441234414567,10.6,5.851495535331118
2165,0.6502392578125,0.07089111328125,80.346,36.462978265632664,10.4,5.71314274283428
2166,0.6826416015625,0.07065185546875001,77.828,39.140648129534085,10.6,5.851495535331118
2167,0.5802392578125,0.07065185546875001,95.96000000000001,5.636981461739963,7.6,4.079215610874228
2168,0.6826416015625,0.035891113281250005,76.904,38.916588545246356,11.0,6.099180272790763
2169,0.6826416015625,0.035891113281250005,76.904,38.916588545246356,11.0,6.099180272790763
2170,0.5802392578125,0.07065185546875001,95.96000000000001,5.636981461739963,7.6,4.079215610874228
2171,0.5802392578125,0.035891113281250005,77.13,38.96341360815297,8.6,5.161395160225576
2172,0.7176416015625,0.01815185546875,68.164,41.072175301534735,12.0,6.723094525588644
2173,0.6852392578125,0.01815185546875,74.804,38.731817204980196,11.6,6.437390775772433
2174,0.7176416015625,0.053391113281250006,76.988,38.93338639265791,11.0,6.099180272790763
2175,0.7176416015625,0.053391113281250006,76.988,38.93338639265791,11.0,6.099180272790763
2176,0.6852392578125,0.01815185546875,74.804,38.731817204980196,11.6,6.437390775772433
2177,0.6852392578125,0.053391113281250006,76.976,38.93094275765744,10.6,5.851495535331118
2178,0.6476416015625,0.05315185546875001,76.94,38.92369972137798,10.4,5.71314274283428
2179,0.6152392578125,0.05315185546875001,77.886,37.74832107524784,10.4,5.71314274283428
2180,0.6476416015625,0.018391113281250003,77.20599999999999,38.980325088434036,10.8,5.946427498927402
2181,0.6476416015625,0.018391113281250003,77.20599999999999,38.980325088434036,10.8,5.946427498927402
2182,0.6152392578125,0.05315185546875001,77.886,37.74832107524784,10.4,5.71314274283428
2183,0.6152392578125,0.018391113281250003,76.93199999999999,38.922108062128395,10.4,5.71314274283428
2184,0.6301416015625,0.02690185546875,77.422,39.0315812644069,10.4,5.71314274283428
2185,0.5977392578124999,0.02690185546875,77.938,39.17304399711618,10.0,5.513619500836088
2186,0.6301416015625,0.027141113281250004,77.176,38.97357956359667,10.4,5.71314274283428
2187,0.6301416015625,0.027141113281250004,77.176,38.97357956359667,10.4,5.71314274283428
2188,0.5977392578124999,0.02690185546875,77.938,39.17304399711618,10.0,5.513619500836088
2189,0.5977392578124999,0.027141113281250004,77.952,39.17725380881105,10.0,5.513619500836088
2190,0.7001416015624999,0.06190185546875001,77.15599999999999,38.96913322105073,10.6,5.851495535331118
2191,0.6677392578125,0.06190185546875001,77.494,39.04971375055136,10.6,5.851495535331118
2192,0.7001416015624999,0.06214111328125001,77.176,38.97357956359667,10.6,5.851495535331118
2193,0.7001416015624999,0.06214111328125001,77.176,38.97357956359667,10.6,5.851495535331118
2194,0.6677392578125,0.06190185546875001,77.494,39.04971375055136,10.6,5.851495535331118
2195,0.6677392578125,0.06214111328125001,77.47999999999999,39.04614705704008,10.6,5.851495535331118
2196,0.6651416015625,0.04440185546875001,77.47,39.043611513280894,10.6,5.851495535331118
2197,0.6327392578125,0.04440185546875001,78.554,39.37668934788703,10.4,5.71314274283428
2198,0.6651416015625,0.044641113281250006,77.65,39.09079175458077,10.6,5.851495535331118
2199,0.6651416015625,0.044641113281250006,77.65,39.09079175458077,10.6,5.851495535331118
2200,0.6327392578125,0.04440185546875001,78.554,39.37668934788703,10.4,5.71314274283428
2201,0.6327392578125,0.044641113281250006,78.526,39.36661915887622,10.4,5.71314274283428
2202,0.5951416015625,0.07940185546875,97.224,3.7849734477272072,8.2,4.1182520563948
2203,0.7027392578125,0.07940185546875,78.024,39.199213053325444,10.6,5.851495535331118
2204,0.5951416015625,0.07964111328125,97.136,3.993983475178637,8.2,4.1182520563948
2205,0.5951416015625,0.07964111328125,97.136,3.993983475178637,8.2,4.1182520563948
2206,0.7027392578125,0.07940185546875,78.024,39.199213053325444,10.6,5.851495535331118
2207,0.7027392578125,0.07964111328125,78.014,39.19613225817057,10.6,5.851495535331118
2208,0.5907666015624999,0.042214355468750006,78.45,37.58759689046374,8.8,5.230678732248808
2209,0.5846142578125,0.042214355468750006,81.376,32.188372186241416,7.4,4.673328578219168
2210,0.5907666015624999,0.01182861328125,77.72200000000001,39.11057575643703,9.8,5.455272678794342
2211,0.5907666015624999,0.01182861328125,77.72200000000001,39.11057575643703,9.8,5.455272678794342
2212,0.5846142578125,0.042214355468750006,81.376,32.188372186241416,7.4,4.673328578219168
2213,0.5846142578125,0.01182861328125,77.83,39.141226347675925,9.6,5.4258639865002145
2214,0.6607666015625,0.07721435546875,81.038,35.21466421819183,10.4,5.71314274283428
2215,0.6546142578124999,0.07721435546875,82.9,31.422915841786548,13.8,1.1661903789690602
