row_index,w1,w2,w3,w4,w5_social,despair_rate,rebel_threshold,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
152,0.0314306640625,0.8324218750000001,0.3060546875,2.143896484375,0.563623046875,0.00627099609375,0.719248046875,20.0,40.0,1.8,5.6
153,0.05166503906250001,0.6761718750000001,0.31660156250000004,1.361962890625,0.348291015625,0.02113916015625,0.6094628906249999,94.252,9.638801585259447,13.2,3.6
154,0.0664306640625,0.6761718750000001,0.31660156250000004,1.361962890625,0.348291015625,0.02113916015625,0.6094628906249999,93.17,10.083207822910326,12.8,3.9191835884530852
155,0.05166503906250001,0.432421875,0.31660156250000004,1.361962890625,0.348291015625,0.02113916015625,0.6094628906249999,94.252,9.638801585259447,13.2,3.6
156,0.05166503906250001,0.6761718750000001,0.10605468750000001,1.361962890625,0.348291015625,0.02113916015625,0.6094628906249999,83.344,11.7522059205921,13.4,3.2000000000000006
157,0.05166503906250001,0.6761718750000001,0.31660156250000004,1.293896484375,0.348291015625,0.02113916015625,0.6094628906249999,94.04400000000001,9.609148973764535,13.0,3.521363372331802
158,0.05166503906250001,0.6761718750000001,0.31660156250000004,1.361962890625,0.11362304687500001,0.02113916015625,0.6094628906249999,94.252,9.638801585259447,13.2,3.6
159,0.05166503906250001,0.6761718750000001,0.31660156250000004,1.361962890625,0.348291015625,0.02077099609375,0.6094628906249999,94.424,9.676771362391488,13.2,3.6
160,0.05166503906250001,0.6761718750000001,0.31660156250000004,1.361962890625,0.348291015625,0.02113916015625,0.6492480468749999,93.048,9.837148773908014,15.2,1.1661903789690602
161,0.0664306640625,0.432421875,0.10605468750000001,1.293896484375,0.11362304687500001,0.02077099609375,0.6492480468749999,92.484,10.020348496933625,15.2,1.1661903789690602
162,0.0691650390625,0.476171875,0.2166015625,1.786962890625,0.123291015625,0.02838916015625,0.714462890625,88.01599999999999,10.45552217729942,15.4,1.2
163,0.048930664062500004,0.476171875,0.2166015625,1.786962890625,0.123291015625,0.02838916015625,0.714462890625,81.878,14.554994194433743,16.2,1.5999999999999999
164,0.0691650390625,0.232421875,0.2166015625,1.786962890625,0.123291015625,0.02838916015625,0.714462890625,88.01599999999999,10.45552217729942,15.4,1.2
165,0.0691650390625,0.476171875,0.2060546875,1.786962890625,0.123291015625,0.02838916015625,0.714462890625,88.372,10.363484742112567,15.4,1.2
166,0.0691650390625,0.476171875,0.2166015625,0.868896484375,0.123291015625,0.02838916015625,0.714462890625,85.464,11.32352347990677,15.4,1.2
167,0.0691650390625,0.476171875,0.2166015625,1.786962890625,0.338623046875,0.02838916015625,0.714462890625,88.01599999999999,10.45552217729942,15.4,1.2
168,0.0691650390625,0.476171875,0.2166015625,1.786962890625,0.123291015625,0.013520996093750001,0.714462890625,81.83200000000001,17.573811652569855,16.2,1.5999999999999999
169,0.0691650390625,0.476171875,0.2166015625,1.786962890625,0.123291015625,0.02838916015625,0.684248046875,92.77000000000001,9.589193918155999,15.2,1.1661903789690602
