row_index,w1,w4,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
2496,0.014016113281250001,1.2171142578125,60.0,48.98979485566356,7.6,7.031358332498778
2497,0.07383056640625,1.2171142578125,98.166,3.6680000000000006,11.6,4.363484845854286
2498,0.014016113281250001,1.2893310546875,60.0,48.98979485566356,7.8,7.19444229944198
2499,0.014016113281250001,1.2893310546875,60.0,48.98979485566356,7.8,7.19444229944198
2500,0.07383056640625,1.2171142578125,98.166,3.6680000000000006,11.6,4.363484845854286
2501,0.07383056640625,1.2893310546875,97.45599999999999,5.088,11.6,4.363484845854286
2502,0.04901611328125,2.0671142578125,94.704,10.54705759916006,14.8,2.4
2503,0.03883056640625,2.0671142578125,71.354,39.32139651640058,10.8,6.013318551349164
2504,0.04901611328125,2.1393310546875,93.57000000000001,11.603775247737264,14.8,2.4
2505,0.04901611328125,2.1393310546875,93.57000000000001,11.603775247737264,14.8,2.4
2506,0.03883056640625,2.0671142578125,71.354,39.32139651640058,10.8,6.013318551349164
2507,0.03883056640625,2.1393310546875,69.752,40.12687398739154,10.8,6.013318551349164
2508,0.06651611328125,1.6421142578125,96.70599999999999,4.526330080760793,12.4,3.4409301068170506
2509,0.056330566406250004,1.6421142578125,95.31400000000001,5.876215108383965,13.8,2.6381811916545836
2510,0.06651611328125,0.8643310546875,97.122,5.755999999999999,11.6,4.363484845854286
2511,0.06651611328125,0.8643310546875,97.122,5.755999999999999,11.6,4.363484845854286
2512,0.056330566406250004,1.6421142578125,95.31400000000001,5.876215108383965,13.8,2.6381811916545836
2513,0.056330566406250004,0.8643310546875,99.8,0.4,12.6,3.7202150475476548
2514,0.03151611328125,2.4921142578125,60.056,48.92128927164532,7.6,7.031358332498778
2515,0.02133056640625,2.4921142578125,60.0,48.98979485566356,8.0,7.3484692283495345
2516,0.03151611328125,1.7143310546875,67.314,41.66891388073368,10.8,6.013318551349164
2517,0.03151611328125,1.7143310546875,67.314,41.66891388073368,10.8,6.013318551349164
2518,0.02133056640625,2.4921142578125,60.0,48.98979485566356,8.0,7.3484692283495345
2519,0.02133056640625,1.7143310546875,60.0,48.98979485566356,7.6,7.031358332498778
2520,0.04026611328125,1.4296142578125002,84.998,29.5015934484902,14.8,2.4
2521,0.030080566406250002,1.4296142578125002,71.408,39.39047925577957,10.8,6.013318551349164
2522,0.04026611328125,1.9268310546875,76.974,36.769011735427426,10.8,6.013318551349164
2523,0.04026611328125,1.9268310546875,76.974,36.769011735427426,10.8,6.013318551349164
2524,0.030080566406250002,1.4296142578125002,71.408,39.39047925577957,10.8,6.013318551349164
2525,0.030080566406250002,1.9268310546875,62.470000000000006,46.130289398615304,7.4,6.858571279792899
2526,0.07526611328125,2.2796142578125,95.43599999999999,5.877065934630989,12.4,3.4409301068170506
2527,0.06508056640625,2.2796142578125,96.478,4.624285458316776,13.6,2.9393876913398134
2528,0.07526611328125,1.0768310546875,100.0,0.0,11.6,4.363484845854286
2529,0.07526611328125,1.0768310546875,100.0,0.0,11.6,4.363484845854286
2530,0.06508056640625,2.2796142578125,96.478,4.624285458316776,13.6,2.9393876913398134
2531,0.06508056640625,1.0768310546875,97.964,4.072000000000002,12.0,3.8987177379235853
2532,0.05776611328125,1.0046142578125001,99.75399999999999,0.49200000000000166,12.6,3.7202150475476548
2533,0.01258056640625,1.0046142578125001,60.0,48.98979485566356,7.6,7.031358332498778
2534,0.05776611328125,2.3518310546875,98.29400000000001,2.93320030001362,14.6,2.0591260281974
2535,0.05776611328125,2.3518310546875,98.29400000000001,2.93320030001362,14.6,2.0591260281974
2536,0.01258056640625,1.0046142578125001,60.0,48.98979485566356,7.6,7.031358332498778
2537,0.01258056640625,2.3518310546875,60.0,48.98979485566356,8.2,7.520638270785266
2538,0.02276611328125,1.8546142578125,60.0,48.98979485566356,7.6,7.031358332498778
2539,0.047580566406250004,1.8546142578125,94.51599999999999,10.680362540663122,14.8,2.4
2540,0.02276611328125,1.5018310546875,60.176,48.775033613519945,7.4,6.858571279792899
2541,0.02276611328125,1.5018310546875,60.176,48.775033613519945,7.4,6.858571279792899
2542,0.047580566406250004,1.8546142578125,94.51599999999999,10.680362540663122,14.8,2.4
2543,0.047580566406250004,1.5018310546875,96.622,4.635249292109325,14.6,2.33238075793812
2544,0.027141113281250004,1.5358642578125,64.83,43.746035248922844,10.8,6.013318551349164
2545,0.01695556640625,1.5358642578125,60.0,48.98979485566356,7.8,7.19444229944198
