timestamp,universe_id,model_version,w1_energy,w2_drought,w3_rebellion,w4_policy,w5_social,despair_rate,rebellion_sentence_weight,natural_death_rate_quarterly,threshold,intervention_type,intervention_quarter,intervention_threshold,intervention_coverage,intervention_applied,n_promoted,mean_despair_pre,mean_despair_post,drought_enabled,n_voyages_sampled,n_agents,total_gdp,peak_mutiny,collapse_quarter,final_mortality
1786421528591,1527,v1,0.0126,0.3086,0.3066,1.693,0.7697,0.003,0.2261,0.001368,0.611,1,22,62.78,0.571,1,0,0.0,0.0,0,30,6189,377719.6,0.0,-1,5.2
1786421530959,1528,v1,0.0291,0.841,0.2319,2.4828,0.6098,0.003,0.1984,0.001436,0.703,0,30,72.71,0.458,1,0,0.0,0.0,0,30,6658,392553.3,0.0,-1,5.17
1786421533030,1529,v1,0.0171,0.5852,0.3637,0.9534,0.3685,0.003,0.0862,0.003377,0.626,1,15,29.85,0.892,1,5609,14.0,0.0,0,30,5849,324295.5,0.0,-1,12.14
1786421535785,1530,v1,0.0245,0.6026,0.3318,1.7602,0.9184,0.003,0.1433,0.002774,0.676,0,13,78.22,0.595,1,2509,12.0,8.137,0,30,6699,400772.4,0.0,-1,10.31
1786421538202,1531,v1,0.0347,0.8741,0.2096,2.4218,0.5775,0.003,0.2026,0.002577,0.636,0,30,99.35,0.319,1,0,0.004,0.004,0,30,6729,397160.2,0.02,-1,9.73
1786421540297,1532,v1,0.0382,0.527,0.196,0.9363,0.1385,0.003,0.08,0.002323,0.656,0,11,86.93,0.998,1,0,10.0,10.0,0,30,6277,342838.3,66.54,19,8.35
1786421526463,1533,v1,0.0225,0.7188,0.1826,0.9792,0.8879,0.003,0.0928,0.00319,0.631,1,16,37.7,0.48,1,3758,15.0,6.121,0,30,6677,373471.5,0.0,-1,12.3
1786421528889,1534,v1,0.018,0.2312,0.262,1.1213,0.3949,0.003,0.2176,0.001959,0.692,1,31,64.0,0.73,1,0,0.0,0.0,0,30,6927,402543.0,0.0,-1,7.2
1786421531165,1535,v1,0.0214,0.7229,0.4629,1.0957,0.3383,0.003,0.1746,0.002372,0.639,0,30,65.07,0.793,1,0,0.0,0.0,0,30,6212,358153.0,0.0,-1,8.81
1786421533202,1536,v1,0.0684,0.7398,0.2545,2.0034,0.3244,0.003,0.19,0.003723,0.66,1,26,23.14,0.537,1,2044,19.091,12.997,0,30,7172,323975.8,90.04,17,13.13
1786421535692,1537,v1,0.0272,0.2234,0.4801,1.007,0.1249,0.003,0.131,0.002038,0.638,1,29,83.86,0.384,1,438,8.902,7.155,0,30,6152,363383.0,40.74,19,7.57
1786421538026,1538,v1,0.0412,0.3272,0.4381,1.8234,0.5351,0.003,0.0949,0.003726,0.69,0,20,97.74,0.894,1,0,19.0,19.0,0,30,6375,367811.5,0.0,-1,13.82
1786421540395,1539,v1,0.054,0.9201,0.1341,1.5079,0.4565,0.003,0.2362,0.003388,0.588,0,6,53.5,0.986,1,4736,5.0,2.99,0,30,7188,373748.0,28.98,17,12.37
1786421527127,1540,v1,0.054,0.3577,0.1968,1.7373,0.4562,0.003,0.2462,0.002033,0.707,0,19,42.04,0.572,1,1572,18.0,14.013,0,30,6527,339904.3,51.1,18,8.06
1786421528718,1541,v1,0.0682,0.3961,0.477,2.167,0.7959,0.003,0.1882,0.002727,0.629,0,23,73.97,0.613,1,0,17.276,17.276,0,30,6402,198425.5,90.14,16,10.0
1786421531107,1542,v1,0.0162,0.7985,0.318,1.5033,0.917,0.003,0.0616,0.002547,0.608,0,10,81.58,0.943,1,0,9.0,9.0,0,30,6594,382488.5,0.0,-1,9.87
1786421532805,1543,v1,0.0424,0.5182,0.1612,1.0827,0.2248,0.003,0.1014,0.003562,0.585,1,21,73.6,0.874,1,1246,16.813,12.941,0,30,5779,254719.5,86.61,16,12.93
1786421535592,1544,v1,0.0496,0.9309,0.1056,0.9478,0.6302,0.003,0.123,0.003101,0.65,1,14,77.04,0.775,1,6042,13.0,0.869,0,30,6754,392841.9,5.89,-1,11.56
1786421537181,1545,v1,0.0577,0.3106,0.1987,2.3941,0.1454,0.003,0.1057,0.001612,0.584,0,8,43.81,0.385,1,1609,7.0,5.638,0,30,5957,291862.4,68.04,16,6.6
1786421539486,1546,v1,0.0186,0.3943,0.489,2.3528,0.7147,0.003,0.1594,0.003063,0.641,1,16,78.82,0.843,1,5771,15.0,0.0,0,30,6045,380857.2,0.0,-1,12.04
1786421528015,1547,v1,0.0549,0.3256,0.2623,0.9443,0.5891,0.003,0.0878,0.001614,0.622,0,17,40.58,0.534,1,1622,16.0,12.043,0,30,5901,283083.2,65.71,17,6.27
1786421529990,1548,v1,0.0398,0.4789,0.2741,1.683,0.2227,0.003,0.0644,0.00207,0.615,1,4,23.36,0.424,1,3245,3.0,1.405,0,30,6148,330440.0,41.11,18,8.49
1786421531517,1549,v1,0.0525,0.2532,0.2337,1.407,0.2465,0.003,0.1592,0.003557,0.646,0,26,89.09,0.854,1,0,19.591,19.591,0,30,6074,282292.3,83.82,18,12.68
1786421533537,1550,v1,0.0241,0.7136,0.125,1.5953,0.1826,0.003,0.0706,0.002327,0.609,1,19,55.76,0.705,1,4480,18.0,2.17,0,30,5294,328689.9,0.0,-1,8.58
1786421536097,1551,v1,0.0334,0.8408,0.1598,1.565,0.4384,0.003,0.169,0.001971,0.666,0,8,45.56,0.375,1,1615,7.0,5.698,0,30,6275,392825.0,0.0,-1,7.19
1786421538446,1552,v1,0.0139,0.2909,0.3775,1.8323,0.4448,0.003,0.1517,0.0016,0.713,0,4,33.05,0.83,1,3406,3.0,2.468,0,30,6436,389706.6,0.0,-1,6.37
1786421540711,1553,v1,0.0585,0.2108,0.1879,2.1052,0.1472,0.003,0.0748,0.001804,0.664,1,9,62.89,0.36,1,2943,8.0,4.491,0,30,6805,349646.9,48.8,18,7.17
1786421528406,1554,v1,0.0466,0.4159,0.3041,1.121,0.52,0.003,0.1624,0.001451,0.617,1,36,80.19,0.734,1,0,19.863,19.863,0,30,7230,244100.2,95.06,17,5.7
1786421530548,1555,v1,0.0456,0.3622,0.3106,2.4091,0.7146,0.003,0.1962,0.002124,0.672,0,26,43.97,0.828,1,0,10.432,10.432,0,30,6698,346866.3,52.18,19,7.48
1786421531791,1556,v1,0.0764,0.6174,0.2727,2.3733,0.5364,0.003,0.1323,0.002143,0.71,0,31,96.57,0.435,1,0,22.151,22.151,0,30,5300,248352.3,86.82,18,8.02
1786421533877,1557,v1,0.0292,0.2759,0.3308,1.7628,0.5919,0.003,0.208,0.002289,0.704,0,35,69.78,0.925,1,0,0.0,0.0,0,30,5719,322714.7,0.0,-1,9.13
1786421536280,1558,v1,0.0662,0.2721,0.3372,2.3342,0.9798,0.003,0.0605,0.003025,0.7,0,31,87.57,0.557,1,0,20.893,20.893,0,30,7263,297117.1,88.43,18,12.02
1786421538691,1559,v1,0.0611,0.6771,0.3631,1.1131,0.7689,0.003,0.1064,0.001911,0.681,0,17,46.95,0.999,1,4270,16.0,6.491,0,30,6481,355196.1,31.29,18,7.55
1786421541187,1560,v1,0.0679,0.8287,0.3798,1.7132,0.2703,0.003,0.1465,0.002316,0.659,1,11,69.23,0.636,1,5307,10.0,1.864,0,30,6662,386887.8,15.9,-1,8.66
1786421529788,1561,v1,0.0243,0.3188,0.2235,1.6098,0.5009,0.003,0.2443,0.001484,0.678,1,15,67.18,0.643,1,5389,14.0,2.452,0,30,6660,418913.9,0.0,-1,5.33
1786421531993,1562,v1,0.0387,0.6165,0.4247,1.452,0.4237,0.003,0.1581,0.003033,0.708,1,15,68.85,0.926,1,6461,14.0,0.0,0,30,6739,392716.2,0.0,-1,11.71
1786421533725,1563,v1,0.0389,0.5641,0.3492,1.3894,0.4856,0.003,0.1053,0.003586,0.65,1,20,46.6,0.421,1,505,18.773,17.221,0,30,6516,291404.0,84.72,18,13.38
1786421536300,1564,v1,0.0776,0.5308,0.3223,1.1469,0.5246,0.003,0.1653,0.002383,0.687,0,14,52.96,0.537,1,2701,13.0,8.446,0,30,6741,341684.4,50.44,17,8.97
1786421538669,1565,v1,0.05,0.7428,0.2395,2.3834,0.2334,0.003,0.247,0.003476,0.68,1,7,57.21,0.892,1,6297,6.0,0.0,0,30,6419,378734.6,0.0,-1,12.84
1786421540998,1566,v1,0.0264,0.83,0.2964,1.1625,0.8177,0.003,0.2187,0.003331,0.633,0,8,60.83,0.695,1,2423,7.0,4.951,0,30,6060,358203.3,2.55,-1,13.05
1786421542960,1567,v1,0.0344,0.3156,0.2352,2.4441,0.7212,0.003,0.0895,0.003523,0.681,0,28,80.71,0.672,1,0,0.0,0.0,0,30,6389,373804.1,0.0,-1,12.98
1786421539616,1568,v1,0.046,0.3062,0.2068,2.2264,0.5824,0.003,0.1933,0.002639,0.633,0,23,52.19,0.968,1,0,18.479,18.479,0,30,7418,314887.5,87.35,18,10.2
1786421541256,1569,v1,0.067,0.9681,0.1698,1.2731,0.313,0.003,0.2374,0.002207,0.695,0,8,78.08,0.547,1,0,7.0,7.0,0,30,6027,292080.5,90.96,18,8.73
1786421543389,1570,v1,0.0203,0.2315,0.4091,1.2039,0.4304,0.003,0.1443,0.002185,0.617,0,11,61.78,0.759,1,2587,10.0,6.882,0,30,6792,393511.0,9.68,-1,8.44
1786421545073,1571,v1,0.0476,0.566,0.4183,1.756,0.7509,0.003,0.0959,0.002975,0.702,0,16,82.53,0.747,1,0,15.0,15.0,0,30,6541,328590.9,39.17,19,11.37
1786421546596,1572,v1,0.0183,0.4825,0.2946,1.4985,0.2256,0.003,0.1098,0.001329,0.619,1,29,46.26,0.641,1,0,0.0,0.0,0,30,5732,350816.2,0.0,-1,5.13
1786421548785,1573,v1,0.0656,0.9872,0.1908,1.1747,0.8998,0.003,0.0645,0.001787,0.634,1,12,24.88,0.796,1,6570,11.0,0.0,0,30,6710,394284.7,0.06,-1,7.24
1786421550263,1574,v1,0.0265,0.6904,0.3126,2.46,0.245,0.003,0.1093,0.001905,0.648,1,22,37.03,0.729,1,0,0.0,0.0,0,30,5574,332180.8,0.0,-1,7.05
1786421540379,1575,v1,0.0117,0.3049,0.3014,2.0456,0.1971,0.003,0.0602,0.003473,0.666,0,18,47.42,0.345,1,1372,17.0,13.483,0,30,6218,359131.7,0.0,-1,12.87
1786421541854,1576,v1,0.0793,0.6649,0.2357,2.1963,0.651,0.003,0.1542,0.003298,0.663,0,21,36.56,0.912,1,0,17.474,17.474,0,30,6659,268572.0,86.29,17,12.43
1786421543708,1577,v1,0.034,0.7828,0.4308,1.2474,0.5456,0.003,0.0933,0.003322,0.701,0,22,57.93,0.656,1,0,0.0,0.0,0,30,6045,338327.4,0.0,-1,12.97
1786421545674,1578,v1,0.0165,0.9873,0.1542,1.0448,0.899,0.003,0.0613,0.001621,0.636,0,5,25.57,0.309,1,1242,4.0,3.585,0,30,6027,369871.1,0.0,-1,6.27
1786421547539,1579,v1,0.0102,0.4898,0.2765,1.938,0.3699,0.003,0.1671,0.003381,0.645,1,23,99.82,0.361,1,0,0.0,0.0,0,30,6432,379796.3,0.0,-1,13.12
1786421548958,1580,v1,0.077,0.8059,0.3526,1.1273,0.7059,0.003,0.1783,0.002932,0.626,1,12,97.93,0.577,1,3608,11.0,3.913,0,30,5782,313922.5,35.63,16,10.48
1786421550723,1581,v1,0.0702,0.3007,0.3497,1.8512,0.7174,0.003,0.0981,0.00331,0.667,1,6,26.67,0.69,1,6134,5.0,0.423,0,30,6804,392346.2,7.59,-1,12.46
1786421541853,1582,v1,0.0719,0.3597,0.3932,1.9353,0.7234,0.003,0.2227,0.001212,0.609,0,15,39.89,0.639,1,3024,14.0,8.044,0,30,6196,295760.9,46.72,16,5.05
1786421543266,1583,v1,0.0482,0.2614,0.3727,1.5727,0.9736,0.003,0.1898,0.00131,0.583,1,29,74.03,0.71,1,0,17.952,17.952,0,30,5763,180002.4,88.42,16,5.29
1786421544625,1584,v1,0.0322,0.4456,0.4518,1.0674,0.228,0.003,0.2306,0.001537,0.583,0,11,67.95,0.317,1,1075,10.0,8.641,0,30,6417,283812.5,72.98,16,5.66
1786421546655,1585,v1,0.0562,0.8799,0.3942,1.0988,0.7456,0.003,0.0947,0.002581,0.694,1,14,73.63,0.857,1,6928,13.0,0.0,0,30,7181,403278.6,0.33,-1,9.79
1786421548806,1586,v1,0.0377,0.6656,0.1382,1.8631,0.2796,0.003,0.2051,0.002695,0.703,1,28,57.74,0.406,1,0,0.0,0.0,0,30,6436,375261.5,0.0,-1,9.66
1786421550128,1587,v1,0.0657,0.8574,0.2031,2.2144,0.8422,0.003,0.1912,0.001465,0.651,0,21,20.22,0.802,1,440,17.857,16.786,0,30,6634,261503.3,91.55,17,5.89
1786421551426,1588,v1,0.0226,0.4244,0.3789,1.5215,0.9679,0.003,0.0786,0.003509,0.606,1,14,81.37,0.637,1,5787,13.0,2.0,0,30,7164,408920.1,0.63,-1,13.58
1786421542785,1589,v1,0.0116,0.3465,0.3345,1.7061,0.8992,0.003,0.218,0.002198,0.695,0,11,41.04,0.836,1,2916,10.0,5.97,0,30,5900,337097.8,0.0,-1,9.05
1786421543881,1590,v1,0.064,0.5208,0.3381,1.2787,0.8789,0.003,0.1154,0.003068,0.658,0,21,45.81,0.389,1,0,17.451,17.451,0,30,6587,202546.3,90.07,17,11.63
1786421545714,1591,v1,0.0768,0.3142,0.4911,2.259,0.7723,0.003,0.059,0.003269,0.596,0,15,50.64,0.878,1,3861,14.0,6.014,0,30,6079,304460.5,31.24,16,12.75
1786421547047,1592,v1,0.0329,0.9044,0.4814,1.0216,0.7384,0.003,0.2359,0.001664,0.591,1,31,57.83,0.809,1,988,18.845,15.991,0,30,6807,230094.1,94.59,16,6.46
1786421548756,1593,v1,0.0313,0.4111,0.3102,1.9848,0.547,0.003,0.1502,0.001296,0.609,0,28,47.48,0.572,1,0,19.096,19.096,0,30,6835,272983.6,88.73,18,4.73
1786421549873,1594,v1,0.059,0.8778,0.132,1.2313,0.6912,0.003,0.1741,0.00357,0.667,1,30,90.59,0.785,1,0,20.228,20.228,0,30,6291,265794.2,85.22,17,13.64
1786421551015,1595,v1,0.0358,0.8402,0.4589,2.4579,0.1178,0.003,0.1845,0.00136,0.582,0,29,27.48,0.879,1,1130,20.855,16.956,0,30,6126,297688.5,91.5,17,4.65
1786421543023,1596,v1,0.0278,0.5861,0.1457,2.1004,0.6546,0.003,0.0877,0.003245,0.636,1,22,22.32,0.498,1,0,0.0,0.0,0,30,5728,314200.8,0.0,-1,11.89
1786421544807,1597,v1,0.0263,0.7977,0.1584,1.9284,0.6672,0.003,0.0909,0.003608,0.659,0,12,77.99,0.686,1,0,11.0,11.0,0,30,6629,390708.3,0.0,-1,13.64
1786421546460,1598,v1,0.0423,0.7182,0.4884,1.6627,0.272,0.003,0.0557,0.001728,0.689,0,36,33.86,0.556,1,0,12.588,12.588,0,30,6499,348406.6,49.46,19,6.66
1786421548467,1599,v1,0.0247,0.3816,0.3561,1.8368,0.3747,0.003,0.1133,0.002061,0.624,1,22,50.87,0.571,1,0,0.0,0.0,0,30,5947,340319.0,0.0,-1,7.87
1786421557219,1600,v1,0.0476,0.3564,0.4866,1.3561,0.9532,0.003,0.061,0.002885,0.65,0,15,85.95,0.483,1,2377,14.0,9.498,0,30,6601,305370.9,60.39,18,11.36
1786421559380,1601,v1,0.0383,0.7103,0.3164,1.1282,0.9894,0.003,0.1177,0.003182,0.668,0,33,68.51,0.333,1,0,9.818,9.818,0,30,6950,360334.8,42.37,19,11.63
1786421561115,1602,v1,0.0766,0.7846,0.1302,1.9654,0.1723,0.003,0.1297,0.00367,0.711,0,34,39.19,0.634,1,0,24.468,24.468,0,30,6634,314706.8,86.17,18,13.67
1786421562995,1603,v1,0.071,0.6107,0.2141,0.9355,0.3144,0.003,0.202,0.00268,0.64,0,15,45.33,0.759,1,2612,14.0,8.299,0,30,5715,284554.2,47.61,16,10.06
1786421564781,1604,v1,0.0631,0.5927,0.2607,1.1309,0.4514,0.003,0.1284,0.001245,0.679,0,22,87.28,0.336,1,0,17.943,17.943,0,30,6398,281129.5,90.28,17,4.99
1786421566350,1605,v1,0.0555,0.8977,0.3716,1.3423,0.5336,0.003,0.2062,0.002381,0.698,0,24,49.47,0.419,1,0,19.248,19.248,0,30,6280,291138.3,94.14,18,9.04
1786421567853,1606,v1,0.0756,0.8985,0.33,1.4049,0.6723,0.003,0.1479,0.002029,0.608,1,32,29.54,0.339,1,335,18.359,17.177,0,30,5519,171947.1,99.38,16,8.1
1786421557058,1607,v1,0.075,0.4201,0.4758,1.5987,0.9981,0.003,0.2178,0.001672,0.636,0,27,67.14,0.413,1,0,17.666,17.666,0,30,5925,184165.4,84.52,16,6.3
1786421558660,1608,v1,0.0706,0.6881,0.4217,1.8789,0.3244,0.003,0.1153,0.003029,0.629,1,27,90.04,0.845,1,0,18.46,18.46,0,30,6166,235438.7,87.31,16,11.37
1786421559817,1609,v1,0.0692,0.7005,0.3896,2.2911,0.5352,0.003,0.0939,0.001317,0.586,1,17,69.68,0.456,1,66,16.0,15.81,0,30,5687,172168.5,97.68,16,4.94
1786421561956,1610,v1,0.0188,0.6892,0.4588,0.8078,0.4003,0.003,0.191,0.002944,0.607,1,5,30.95,0.786,1,5926,4.0,0.0,0,30,6002,343007.7,0.0,-1,11.48
1786421563259,1611,v1,0.0666,0.8955,0.2209,2.0625,0.8323,0.003,0.2485,0.003101,0.632,1,32,98.85,0.85,1,0,19.122,19.122,0,30,5987,186676.6,87.33,17,11.74
1786421564819,1612,v1,0.0576,0.6755,0.4685,2.0925,0.4167,0.003,0.1633,0.001524,0.61,0,28,54.18,0.316,1,0,18.376,18.376,0,30,5942,234951.5,91.04,16,5.76
1786421567074,1613,v1,0.041,0.8974,0.4138,1.1484,0.8826,0.003,0.0728,0.001934,0.705,1,33,83.94,0.641,1,0,6.847,6.847,0,30,6720,370222.0,29.84,19,7.51
1786421558482,1614,v1,0.0327,0.4959,0.4371,1.1707,0.3112,0.003,0.0535,0.003084,0.671,0,30,38.95,0.673,1,0,0.194,0.194,0,30,5857,350432.0,0.88,-1,11.58
1786421560259,1615,v1,0.0486,0.5191,0.1847,1.8488,0.2909,0.003,0.1317,0.002657,0.661,1,36,45.03,0.677,1,1750,22.357,14.499,0,30,6203,309731.3,86.93,19,10.09
1786421561768,1616,v1,0.0559,0.7948,0.2639,1.7341,0.2703,0.003,0.1015,0.00263,0.624,0,29,55.09,0.933,1,0,20.467,20.467,0,30,5750,258260.9,85.78,17,9.41
1786421563447,1617,v1,0.0596,0.2813,0.1803,1.0555,0.1728,0.003,0.0968,0.002053,0.644,0,21,65.95,0.905,1,0,17.339,17.339,0,30,6227,277733.4,86.21,17,8.27
1786421565387,1618,v1,0.0328,0.5585,0.2043,1.7343,0.2347,0.003,0.1642,0.00238,0.598,0,28,53.52,0.834,1,0,20.739,20.739,0,30,6488,309196.5,93.77,18,8.99
1786421567770,1619,v1,0.0136,0.6971,0.2403,1.42,0.2127,0.003,0.1454,0.003072,0.682,0,4,62.29,0.691,1,3248,3.0,2.494,0,30,6485,370974.6,0.0,-1,11.53
1786421569431,1620,v1,0.0305,0.4994,0.4927,2.3237,0.6593,0.003,0.1982,0.002107,0.581,0,14,36.29,0.373,1,1473,13.0,10.152,0,30,5848,225329.4,68.16,17,8.45
1786421558839,1621,v1,0.0331,0.8441,0.2652,2.294,0.2168,0.003,0.1119,0.002597,0.673,0,9,45.04,0.894,1,3280,8.0,4.419,0,30,5600,326722.8,0.0,-1,9.88
1786421560829,1622,v1,0.034,0.5677,0.2922,1.7434,0.8045,0.003,0.1634,0.001583,0.596,0,10,26.77,0.735,1,2945,9.0,5.39,0,30,5792,309208.1,41.42,18,5.52
1786421562382,1623,v1,0.0662,0.9014,0.4027,1.1723,0.2954,0.003,0.1535,0.003041,0.594,1,25,34.38,0.462,1,716,16.841,14.903,0,30,6631,248646.9,91.5,15,10.98
1786421564455,1624,v1,0.0662,0.7736,0.451,1.3305,0.787,0.003,0.1693,0.00172,0.693,0,10,61.36,0.722,1,2461,9.0,6.456,0,30,6859,352931.8,56.79,17,6.63
1786421566774,1625,v1,0.0123,0.7402,0.3025,1.8291,0.7648,0.003,0.1243,0.001613,0.714,0,19,50.24,0.61,1,2963,18.0,10.63,0,30,6628,402176.3,0.0,-1,6.23
1786421568063,1626,v1,0.031,0.863,0.4824,0.9707,0.6502,0.003,0.1058,0.002014,0.625,0,21,94.94,0.777,1,0,18.466,18.466,0,30,6439,221975.9,88.63,18,8.0
1786421570246,1627,v1,0.0105,0.9701,0.4249,0.8836,0.8961,0.003,0.1193,0.001937,0.606,0,5,54.89,0.32,1,1365,4.0,3.526,0,30,5791,340665.5,0.0,-1,7.13
1786421558679,1628,v1,0.0607,0.5003,0.4765,2.3189,0.4634,0.003,0.1832,0.002855,0.591,1,23,98.01,0.823,1,0,16.847,16.847,0,30,6468,220184.9,99.92,16,9.91
1786421560852,1629,v1,0.0197,0.754,0.2339,1.7926,0.1591,0.003,0.2066,0.00154,0.608,1,16,22.82,0.637,1,4688,15.0,3.11,0,30,6050,350780.7,0.0,-1,6.1
1786421562176,1630,v1,0.0458,0.4095,0.2181,1.0722,0.9067,0.003,0.0571,0.003374,0.605,0,36,33.49,0.309,1,0,19.821,19.821,0,30,5863,189710.9,98.03,17,12.81
1786421563505,1631,v1,0.0381,0.898,0.3383,1.7438,0.8445,0.003,0.2015,0.001445,0.616,0,29,48.28,0.481,1,0,19.735,19.735,0,30,6097,203456.2,84.17,18,5.17
1786421565569,1632,v1,0.0762,0.6026,0.3071,2.0575,0.9811,0.003,0.1974,0.003504,0.67,1,7,44.88,0.922,1,5501,6.0,0.0,0,30,5635,325428.0,0.0,-1,13.61
1786421567987,1633,v1,0.0183,0.2856,0.4042,2.4268,0.8476,0.003,0.0722,0.002876,0.597,0,5,61.43,0.31,1,1389,4.0,3.56,0,30,6380,386143.8,0.0,-1,11.05
1786421570071,1634,v1,0.0673,0.2638,0.3745,2.2424,0.5577,0.003,0.0559,0.002439,0.716,0,36,86.25,0.367,1,0,20.225,20.225,0,30,6195,298657.3,73.6,18,9.22
1786421559220,1635,v1,0.0457,0.8696,0.1583,2.4167,0.8576,0.003,0.0988,0.003452,0.653,0,29,95.04,0.559,1,0,9.911,9.911,0,30,5280,264883.8,47.33,19,12.54
1786421561023,1636,v1,0.069,0.418,0.1861,0.9284,0.636,0.003,0.2086,0.002438,0.627,0,14,40.21,0.425,1,1500,13.0,10.427,0,30,6636,275254.7,68.53,16,10.47
1786421563069,1637,v1,0.024,0.9225,0.4466,2.1495,0.774,0.003,0.2377,0.002201,0.592,1,29,77.71,0.59,1,0,10.185,10.185,0,30,6858,311786.2,47.76,19,8.09
1786421565083,1638,v1,0.0519,0.4111,0.1262,1.352,0.4713,0.003,0.0748,0.003228,0.688,0,12,80.09,0.428,1,2008,11.0,7.927,0,30,6108,330820.6,41.07,19,12.64
1786421566223,1639,v1,0.054,0.7408,0.2455,1.7473,0.956,0.003,0.159,0.0025,0.625,1,30,99.9,0.947,1,0,19.065,19.065,0,30,5507,175912.7,85.44,17,9.33
1786421568319,1640,v1,0.0313,0.5834,0.1513,1.379,0.8438,0.003,0.1986,0.001779,0.668,0,22,97.14,0.759,1,0,0.0,0.0,0,30,5484,322336.6,0.0,-1,7.18
1786421570559,1641,v1,0.0269,0.2152,0.1049,1.3775,0.491,0.003,0.175,0.001602,0.719,1,33,49.83,0.346,1,0,0.0,0.0,0,30,6153,355317.3,0.0,-1,6.6
1786421560361,1642,v1,0.0324,0.433,0.2043,0.9332,0.8255,0.003,0.2151,0.003208,0.611,1,14,23.13,0.823,1,5671,13.0,0.0,0,30,5909,343835.6,0.0,-1,11.81
1786421562507,1643,v1,0.0119,0.4988,0.1416,1.4301,0.2265,0.003,0.1057,0.002,0.68,1,29,38.67,0.799,1,0,0.0,0.0,0,30,6452,376997.6,0.0,-1,8.23
1786421564841,1644,v1,0.0426,0.6833,0.1604,1.75,0.2254,0.003,0.0723,0.002141,0.702,0,20,32.87,0.754,1,3148,19.0,10.665,0,30,6675,405528.8,0.0,-1,7.88
1786421566315,1645,v1,0.03,0.9015,0.2718,0.934,0.641,0.003,0.1877,0.003273,0.623,1,33,49.05,0.63,1,931,19.653,16.117,0,30,6203,254862.3,88.32,18,12.33
1786421568112,1646,v1,0.0512,0.6682,0.297,2.0553,0.7777,0.003,0.0731,0.002996,0.627,0,29,80.01,0.634,1,0,19.442,19.442,0,30,7007,222822.0,95.32,18,11.33
1786421569943,1647,v1,0.0712,0.7436,0.2289,0.87,0.5214,0.003,0.2089,0.003398,0.674,1,21,24.56,0.371,1,478,17.487,16.099,0,30,6367,285496.4,83.65,17,12.3
1786421571254,1648,v1,0.0596,0.3476,0.4881,1.1156,0.2867,0.003,0.1081,0.003347,0.623,0,29,77.24,0.457,1,0,19.033,19.033,0,30,5458,217967.6,84.83,16,12.11
1786421560652,1649,v1,0.0284,0.5712,0.1898,1.2741,0.7579,0.003,0.1713,0.001818,0.631,1,11,20.66,0.553,1,3721,10.0,3.292,0,30,5642,333779.7,4.97,-1,6.77
1786421562072,1650,v1,0.0445,0.3942,0.3294,1.2681,0.3646,0.003,0.1845,0.002455,0.582,1,17,87.66,0.327,1,396,16.0,14.956,0,30,6310,225720.1,83.07,16,9.26
1786421564398,1651,v1,0.0231,0.228,0.3749,1.7009,0.3614,0.003,0.0961,0.001996,0.702,0,34,84.54,0.335,1,0,0.0,0.0,0,30,6625,386387.0,0.0,-1,7.68
1786421566451,1652,v1,0.0177,0.5671,0.2386,2.3937,0.588,0.003,0.2198,0.002034,0.712,1,21,47.46,0.464,1,0,0.0,0.0,0,30,6135,376512.5,0.0,-1,7.97
1786421568624,1653,v1,0.0711,0.8318,0.4,1.4322,0.286,0.003,0.2202,0.001681,0.655,1,11,63.9,0.548,1,4952,10.0,2.843,0,30,7037,383596.5,27.36,17,6.08
1786421570571,1654,v1,0.069,0.4044,0.3981,2.2381,0.951,0.003,0.0791,0.001432,0.689,1,12,66.98,0.439,1,2997,11.0,5.614,0,30,6207,326650.2,46.78,18,5.69
1786421572884,1655,v1,0.0273,0.4522,0.3262,0.8936,0.756,0.003,0.1676,0.002324,0.631,0,9,25.47,0.84,1,2584,8.0,5.4,0,30,6086,348359.0,26.29,19,8.68
1786421568918,1656,v1,0.0435,0.2563,0.4433,1.4894,0.5751,0.003,0.2291,0.003359,0.664,0,31,37.28,0.767,1,0,21.535,21.535,0,30,5564,241692.2,90.31,18,11.88
1786421571146,1657,v1,0.0176,0.4801,0.1594,1.4281,0.9059,0.003,0.1758,0.002591,0.717,1,20,99.72,0.914,1,6031,19.0,0.0,0,30,6344,388852.9,0.0,-1,9.3
1786421573435,1658,v1,0.0156,0.6665,0.2826,0.8904,0.9231,0.003,0.1145,0.001505,0.661,0,29,32.55,0.329,1,0,0.0,0.0,0,30,5725,349936.0,0.0,-1,5.73
1786421575937,1659,v1,0.0419,0.7101,0.4246,2.1886,0.6959,0.003,0.1774,0.002765,0.631,0,35,84.11,0.783,1,0,20.737,20.737,0,30,7048,242224.3,86.6,18,10.09
1786421578466,1660,v1,0.048,0.7232,0.1806,1.022,0.5011,0.003,0.0631,0.003044,0.695,0,13,50.19,0.659,1,2676,12.0,7.631,0,30,6353,341836.5,35.92,19,11.52
1786421580494,1661,v1,0.056,0.8299,0.1469,2.0313,0.9268,0.003,0.2234,0.001722,0.593,1,7,21.59,0.392,1,2989,6.0,3.376,0,30,6923,309377.1,52.17,16,6.76
1786421582386,1662,v1,0.0794,0.2954,0.3197,1.3245,0.789,0.003,0.1517,0.002664,0.686,1,21,77.0,0.745,1,0,17.429,17.429,0,30,6206,239445.8,91.46,17,10.1
