row_index,replicate_id,peak_mutiny,collapse_quarter
13229.0,3,73.774,15.0
13229.0,4,73.774,15.0
13230.0,0,94.958,14.4
13230.0,1,94.958,14.4
13230.0,2,94.958,14.4
13230.0,3,94.958,14.4
13230.0,4,94.958,14.4
13231.0,0,92.564,14.8
13231.0,1,92.564,14.8
13231.0,2,92.564,14.8
13231.0,3,92.564,14.8
13231.0,4,92.564,14.8
13232.0,0,94.958,14.4
13232.0,1,94.958,14.4
13232.0,2,94.958,14.4
13232.0,3,94.958,14.4
13232.0,4,94.958,14.4
13233.0,0,94.958,14.4
13233.0,1,94.958,14.4
13233.0,2,94.958,14.4
13233.0,3,94.958,14.4
13233.0,4,94.958,14.4
13234.0,0,93.71,14.8
13234.0,1,93.71,14.8
13234.0,2,93.71,14.8
13234.0,3,93.71,14.8
13234.0,4,93.71,14.8
13235.0,0,94.768,15.0
13235.0,1,94.768,15.0
13235.0,2,94.768,15.0
13235.0,3,94.768,15.0
13235.0,4,94.768,15.0
13236.0,0,94.06,14.2
13236.0,1,94.06,14.2
13236.0,2,94.06,14.2
13236.0,3,94.06,14.2
13236.0,4,94.06,14.2
13237.0,0,95.404,14.0
13237.0,1,95.404,14.0
13237.0,2,95.404,14.0
13237.0,3,95.404,14.0
13237.0,4,95.404,14.0
13238.0,0,94.06,14.2
13238.0,1,94.06,14.2
13238.0,2,94.06,14.2
13238.0,3,94.06,14.2
13238.0,4,94.06,14.2
13239.0,0,94.06,14.2
13239.0,1,94.06,14.2
13239.0,2,94.06,14.2
13239.0,3,94.06,14.2
13239.0,4,94.06,14.2
13240.0,0,93.518,14.8
13240.0,1,93.518,14.8
13240.0,2,93.518,14.8
13240.0,3,93.518,14.8
13240.0,4,93.518,14.8
13241.0,0,95.908,14.2
13241.0,1,95.908,14.2
13241.0,2,95.908,14.2
13241.0,3,95.908,14.2
13241.0,4,95.908,14.2
13242.0,0,47.326,10.2
13242.0,1,47.326,10.2
13242.0,2,47.326,10.2
13242.0,3,47.326,10.2
13242.0,4,47.326,10.2
13243.0,0,87.266,16.0
13243.0,1,87.266,16.0
13243.0,2,87.266,16.0
13243.0,3,87.266,16.0
13243.0,4,87.266,16.0
13244.0,0,20.0,2.6
13244.0,1,20.0,2.6
13244.0,2,20.0,2.6
13244.0,3,20.0,2.6
13244.0,4,20.0,2.6
13245.0,0,47.326,10.2
13245.0,1,47.326,10.2
13245.0,2,47.326,10.2
13245.0,3,47.326,10.2
13245.0,4,47.326,10.2
13246.0,0,91.434,13.6
13246.0,1,91.434,13.6
13246.0,2,91.434,13.6
13246.0,3,91.434,13.6
13246.0,4,91.434,13.6
13247.0,0,74.538,13.0
13247.0,1,74.538,13.0
13247.0,2,74.538,13.0
13247.0,3,74.538,13.0
13247.0,4,74.538,13.0
13248.0,0,49.132,11.2
13248.0,1,49.132,11.2
13248.0,2,49.132,11.2
13248.0,3,49.132,11.2
13248.0,4,49.132,11.2
13249.0,0,62.70799999999999,16.4
13249.0,1,62.70799999999999,16.4
13249.0,2,62.70799999999999,16.4
13249.0,3,62.70799999999999,16.4
13249.0,4,62.70799999999999,16.4
13250.0,0,57.876,13.0
13250.0,1,57.876,13.0
13250.0,2,57.876,13.0
13250.0,3,57.876,13.0
13250.0,4,57.876,13.0
13251.0,0,54.404,13.2
13251.0,1,54.404,13.2
13251.0,2,54.404,13.2
13251.0,3,54.404,13.2
13251.0,4,54.404,13.2
13252.0,0,61.366,13.8
13252.0,1,61.366,13.8
13252.0,2,61.366,13.8
13252.0,3,61.366,13.8
13252.0,4,61.366,13.8
13253.0,0,96.48600000000002,13.4
13253.0,1,96.48600000000002,13.4
13253.0,2,96.48600000000002,13.4
13253.0,3,96.48600000000002,13.4
13253.0,4,96.48600000000002,13.4
13254.0,0,93.25,13.4
13254.0,1,93.25,13.4
13254.0,2,93.25,13.4
13254.0,3,93.25,13.4
13254.0,4,93.25,13.4
13255.0,0,92.414,13.6
13255.0,1,92.414,13.6
13255.0,2,92.414,13.6
13255.0,3,92.414,13.6
13255.0,4,92.414,13.6
13256.0,0,93.194,13.4
13256.0,1,93.194,13.4
13256.0,2,93.194,13.4
13256.0,3,93.194,13.4
13256.0,4,93.194,13.4
13257.0,0,93.25,13.4
13257.0,1,93.25,13.4
13257.0,2,93.25,13.4
13257.0,3,93.25,13.4
13257.0,4,93.25,13.4
13258.0,0,92.054,15.0
13258.0,1,92.054,15.0
13258.0,2,92.054,15.0
13258.0,3,92.054,15.0
13258.0,4,92.054,15.0
13259.0,0,85.816,16.2
13259.0,1,85.816,16.2
13259.0,2,85.816,16.2
13259.0,3,85.816,16.2
13259.0,4,85.816,16.2
13260.0,0,94.16,14.8
13260.0,1,94.16,14.8
13260.0,2,94.16,14.8
13260.0,3,94.16,14.8
13260.0,4,94.16,14.8
13261.0,0,87.974,15.8
13261.0,1,87.974,15.8
13261.0,2,87.974,15.8
13261.0,3,87.974,15.8
13261.0,4,87.974,15.8
13262.0,0,94.16,14.8
13262.0,1,94.16,14.8
13262.0,2,94.16,14.8
13262.0,3,94.16,14.8
13262.0,4,94.16,14.8
13263.0,0,94.16,14.8
13263.0,1,94.16,14.8
13263.0,2,94.16,14.8
13263.0,3,94.16,14.8
13263.0,4,94.16,14.8
13264.0,0,93.898,15.0
13264.0,1,93.898,15.0
13264.0,2,93.898,15.0
13264.0,3,93.898,15.0
13264.0,4,93.898,15.0
13265.0,0,93.814,15.8
13265.0,1,93.814,15.8
13265.0,2,93.814,15.8
13265.0,3,93.814,15.8
13265.0,4,93.814,15.8
13266.0,0,92.672,14.4
13266.0,1,92.672,14.4
13266.0,2,92.672,14.4
13266.0,3,92.672,14.4
13266.0,4,92.672,14.4
13267.0,0,93.986,14.0
13267.0,1,93.986,14.0
13267.0,2,93.986,14.0
13267.0,3,93.986,14.0
13267.0,4,93.986,14.0
13268.0,0,69.48799999999999,15.0
13268.0,1,69.48799999999999,15.0
13268.0,2,69.48799999999999,15.0
13268.0,3,69.48799999999999,15.0
13268.0,4,69.48799999999999,15.0
13269.0,0,92.672,14.4
13269.0,1,92.672,14.4
13269.0,2,92.672,14.4
13269.0,3,92.672,14.4
13269.0,4,92.672,14.4
13270.0,0,92.988,15.0
13270.0,1,92.988,15.0
13270.0,2,92.988,15.0
13270.0,3,92.988,15.0
13270.0,4,92.988,15.0
13271.0,0,64.84,12.2
13271.0,1,64.84,12.2
13271.0,2,64.84,12.2
13271.0,3,64.84,12.2
13271.0,4,64.84,12.2
13272.0,0,73.20599999999999,15.0
13272.0,1,73.20599999999999,15.0
13272.0,2,73.20599999999999,15.0
13272.0,3,73.20599999999999,15.0
13272.0,4,73.20599999999999,15.0
13273.0,0,76.82000000000001,14.2
13273.0,1,76.82000000000001,14.2
13273.0,2,76.82000000000001,14.2
13273.0,3,76.82000000000001,14.2
13273.0,4,76.82000000000001,14.2
13274.0,0,72.81,15.0
13274.0,1,72.81,15.0
13274.0,2,72.81,15.0
13274.0,3,72.81,15.0
13274.0,4,72.81,15.0
13275.0,0,74.116,15.0
13275.0,1,74.116,15.0
13275.0,2,74.116,15.0
13275.0,3,74.116,15.0
13275.0,4,74.116,15.0
13276.0,0,72.384,15.8
13276.0,1,72.384,15.8
13276.0,2,72.384,15.8
13276.0,3,72.384,15.8
13276.0,4,72.384,15.8
13277.0,0,74.73400000000001,14.8
13277.0,1,74.73400000000001,14.8
13277.0,2,74.73400000000001,14.8
13277.0,3,74.73400000000001,14.8
13277.0,4,74.73400000000001,14.8
13278.0,0,94.658,15.0
13278.0,1,94.658,15.0
13278.0,2,94.658,15.0
13278.0,3,94.658,15.0
13278.0,4,94.658,15.0
13279.0,0,78.928,16.6
13279.0,1,78.928,16.6
13279.0,2,78.928,16.6
13279.0,3,78.928,16.6
13279.0,4,78.928,16.6
13280.0,0,94.658,15.0
13280.0,1,94.658,15.0
13280.0,2,94.658,15.0
13280.0,3,94.658,15.0
13280.0,4,94.658,15.0
13281.0,0,94.658,15.0
13281.0,1,94.658,15.0
13281.0,2,94.658,15.0
13281.0,3,94.658,15.0
13281.0,4,94.658,15.0
13282.0,0,98.202,13.8
13282.0,1,98.202,13.8
13282.0,2,98.202,13.8
13282.0,3,98.202,13.8
13282.0,4,98.202,13.8
13283.0,0,92.742,14.4
13283.0,1,92.742,14.4
13283.0,2,92.742,14.4
13283.0,3,92.742,14.4
13283.0,4,92.742,14.4
13284.0,0,67.24,11.0
13284.0,1,67.24,11.0
13284.0,2,67.24,11.0
13284.0,3,67.24,11.0
13284.0,4,67.24,11.0
13285.0,0,65.14,12.4
13285.0,1,65.14,12.4
13285.0,2,65.14,12.4
13285.0,3,65.14,12.4
13285.0,4,65.14,12.4
13286.0,0,95.706,14.0
13286.0,1,95.706,14.0
13286.0,2,95.706,14.0
13286.0,3,95.706,14.0
13286.0,4,95.706,14.0
13287.0,0,68.09,14.0
13287.0,1,68.09,14.0
13287.0,2,68.09,14.0
13287.0,3,68.09,14.0
13287.0,4,68.09,14.0
13288.0,0,67.98599999999999,9.8
13288.0,1,67.98599999999999,9.8
13288.0,2,67.98599999999999,9.8
13288.0,3,67.98599999999999,9.8
13288.0,4,67.98599999999999,9.8
13289.0,0,93.668,13.2
13289.0,1,93.668,13.2
13289.0,2,93.668,13.2
13289.0,3,93.668,13.2
13289.0,4,93.668,13.2
13290.0,0,75.82,12.6
13290.0,1,75.82,12.6
13290.0,2,75.82,12.6
13290.0,3,75.82,12.6
13290.0,4,75.82,12.6
13291.0,0,94.086,15.0
13291.0,1,94.086,15.0
13291.0,2,94.086,15.0
13291.0,3,94.086,15.0
13291.0,4,94.086,15.0
13292.0,0,25.136,2.2
13292.0,1,25.136,2.2
13292.0,2,25.136,2.2
13292.0,3,25.136,2.2
13292.0,4,25.136,2.2
13293.0,0,75.82,12.6
13293.0,1,75.82,12.6
13293.0,2,75.82,12.6
13293.0,3,75.82,12.6
13293.0,4,75.82,12.6
13294.0,0,88.36800000000001,15.8
13294.0,1,88.36800000000001,15.8
13294.0,2,88.36800000000001,15.8
13294.0,3,88.36800000000001,15.8
13294.0,4,88.36800000000001,15.8
13295.0,0,32.379999999999995,8.8
13295.0,1,32.379999999999995,8.8
13295.0,2,32.379999999999995,8.8
13295.0,3,32.379999999999995,8.8
13295.0,4,32.379999999999995,8.8
13296.0,0,53.264,13.2
13296.0,1,53.264,13.2
13296.0,2,53.264,13.2
13296.0,3,53.264,13.2
13296.0,4,53.264,13.2
13297.0,0,47.874,9.6
13297.0,1,47.874,9.6
13297.0,2,47.874,9.6
13297.0,3,47.874,9.6
13297.0,4,47.874,9.6
13298.0,0,52.968,13.2
13298.0,1,52.968,13.2
13298.0,2,52.968,13.2
13298.0,3,52.968,13.2
13298.0,4,52.968,13.2
13299.0,0,56.28399999999999,13.2
13299.0,1,56.28399999999999,13.2
13299.0,2,56.28399999999999,13.2
13299.0,3,56.28399999999999,13.2
13299.0,4,56.28399999999999,13.2
13300.0,0,58.818,13.0
13300.0,1,58.818,13.0
13300.0,2,58.818,13.0
13300.0,3,58.818,13.0
13300.0,4,58.818,13.0
13301.0,0,52.59400000000001,13.4
13301.0,1,52.59400000000001,13.4
13301.0,2,52.59400000000001,13.4
13301.0,3,52.59400000000001,13.4
13301.0,4,52.59400000000001,13.4
13302.0,0,94.27,14.0
13302.0,1,94.27,14.0
13302.0,2,94.27,14.0
13302.0,3,94.27,14.0
13302.0,4,94.27,14.0
13303.0,0,95.16400000000002,14.2
13303.0,1,95.16400000000002,14.2
13303.0,2,95.16400000000002,14.2
13303.0,3,95.16400000000002,14.2
13303.0,4,95.16400000000002,14.2
13304.0,0,94.294,14.0
13304.0,1,94.294,14.0
13304.0,2,94.294,14.0
13304.0,3,94.294,14.0
13304.0,4,94.294,14.0
13305.0,0,94.27,14.0
13305.0,1,94.27,14.0
13305.0,2,94.27,14.0
13305.0,3,94.27,14.0
13305.0,4,94.27,14.0
13306.0,0,95.308,14.0
13306.0,1,95.308,14.0
13306.0,2,95.308,14.0
13306.0,3,95.308,14.0
13306.0,4,95.308,14.0
13307.0,0,93.702,14.0
13307.0,1,93.702,14.0
13307.0,2,93.702,14.0
13307.0,3,93.702,14.0
13307.0,4,93.702,14.0
13308.0,0,79.174,14.6
13308.0,1,79.174,14.6
13308.0,2,79.174,14.6
13308.0,3,79.174,14.6
13308.0,4,79.174,14.6
13309.0,0,77.546,14.6
13309.0,1,77.546,14.6
13309.0,2,77.546,14.6
13309.0,3,77.546,14.6
13309.0,4,77.546,14.6
13310.0,0,97.79,14.4
13310.0,1,97.79,14.4
13310.0,2,97.79,14.4
13310.0,3,97.79,14.4
13310.0,4,97.79,14.4
13311.0,0,67.566,15.6
13311.0,1,67.566,15.6
13311.0,2,67.566,15.6
13311.0,3,67.566,15.6
13311.0,4,67.566,15.6
13312.0,0,77.626,11.0
13312.0,1,77.626,11.0
13312.0,2,77.626,11.0
13312.0,3,77.626,11.0
13312.0,4,77.626,11.0
13313.0,0,94.616,11.8
13313.0,1,94.616,11.8
13313.0,2,94.616,11.8
13313.0,3,94.616,11.8
13313.0,4,94.616,11.8
13314.0,0,95.494,13.6
13314.0,1,95.494,13.6
13314.0,2,95.494,13.6
13314.0,3,95.494,13.6
13314.0,4,95.494,13.6
13315.0,0,96.568,13.8
13315.0,1,96.568,13.8
13315.0,2,96.568,13.8
13315.0,3,96.568,13.8
13315.0,4,96.568,13.8
13316.0,0,91.426,13.6
13316.0,1,91.426,13.6
13316.0,2,91.426,13.6
13316.0,3,91.426,13.6
13316.0,4,91.426,13.6
13317.0,0,95.494,13.6
13317.0,1,95.494,13.6
13317.0,2,95.494,13.6
13317.0,3,95.494,13.6
13317.0,4,95.494,13.6
13318.0,0,91.696,15.0
13318.0,1,91.696,15.0
13318.0,2,91.696,15.0
13318.0,3,91.696,15.0
13318.0,4,91.696,15.0
13319.0,0,65.822,15.4
13319.0,1,65.822,15.4
13319.0,2,65.822,15.4
13319.0,3,65.822,15.4
13319.0,4,65.822,15.4
13320.0,0,58.489999999999995,13.0
13320.0,1,58.489999999999995,13.0
13320.0,2,58.489999999999995,13.0
13320.0,3,58.489999999999995,13.0
13320.0,4,58.489999999999995,13.0
13321.0,0,59.198,13.0
13321.0,1,59.198,13.0
13321.0,2,59.198,13.0
13321.0,3,59.198,13.0
13321.0,4,59.198,13.0
13322.0,0,36.116,8.0
13322.0,1,36.116,8.0
13322.0,2,36.116,8.0
13322.0,3,36.116,8.0
13322.0,4,36.116,8.0
13323.0,0,69.054,13.4
13323.0,1,69.054,13.4
13323.0,2,69.054,13.4
13323.0,3,69.054,13.4
13323.0,4,69.054,13.4
13324.0,0,58.49000000000001,13.4
13324.0,1,58.49000000000001,13.4
13324.0,2,58.49000000000001,13.4
13324.0,3,58.49000000000001,13.4
13324.0,4,58.49000000000001,13.4
13325.0,0,68.172,14.4
13325.0,1,68.172,14.4
13325.0,2,68.172,14.4
13325.0,3,68.172,14.4
13325.0,4,68.172,14.4
13326.0,0,96.052,14.2
13326.0,1,96.052,14.2
13326.0,2,96.052,14.2
13326.0,3,96.052,14.2
13326.0,4,96.052,14.2
13327.0,0,95.724,14.4
13327.0,1,95.724,14.4
13327.0,2,95.724,14.4
13327.0,3,95.724,14.4
13327.0,4,95.724,14.4
13328.0,0,96.052,14.2
13328.0,1,96.052,14.2
13328.0,2,96.052,14.2
13328.0,3,96.052,14.2
13328.0,4,96.052,14.2
13329.0,0,96.052,14.2
13329.0,1,96.052,14.2
13329.0,2,96.052,14.2
13329.0,3,96.052,14.2
13329.0,4,96.052,14.2
13330.0,0,93.8,14.6
13330.0,1,93.8,14.6
13330.0,2,93.8,14.6
13330.0,3,93.8,14.6
13330.0,4,93.8,14.6
13331.0,0,92.93999999999998,14.8
13331.0,1,92.93999999999998,14.8
13331.0,2,92.93999999999998,14.8
13331.0,3,92.93999999999998,14.8
13331.0,4,92.93999999999998,14.8
13332.0,0,64.592,13.0
13332.0,1,64.592,13.0
13332.0,2,64.592,13.0
13332.0,3,64.592,13.0
13332.0,4,64.592,13.0
13333.0,0,63.470000000000006,13.4
13333.0,1,63.470000000000006,13.4
13333.0,2,63.470000000000006,13.4
13333.0,3,63.470000000000006,13.4
13333.0,4,63.470000000000006,13.4
13334.0,0,95.28,14.0
13334.0,1,95.28,14.0
13334.0,2,95.28,14.0
13334.0,3,95.28,14.0
13334.0,4,95.28,14.0
13335.0,0,77.85,14.0
13335.0,1,77.85,14.0
13335.0,2,77.85,14.0
13335.0,3,77.85,14.0
13335.0,4,77.85,14.0
13336.0,0,62.286,14.4
13336.0,1,62.286,14.4
13336.0,2,62.286,14.4
13336.0,3,62.286,14.4
13336.0,4,62.286,14.4
13337.0,0,94.028,15.8
13337.0,1,94.028,15.8
13337.0,2,94.028,15.8
13337.0,3,94.028,15.8
13337.0,4,94.028,15.8
13338.0,0,63.874,13.2
13338.0,1,63.874,13.2
13338.0,2,63.874,13.2
13338.0,3,63.874,13.2
13338.0,4,63.874,13.2
13339.0,0,51.044,9.8
13339.0,1,51.044,9.8
13339.0,2,51.044,9.8
13339.0,3,51.044,9.8
13339.0,4,51.044,9.8
13340.0,0,54.418000000000006,13.4
13340.0,1,54.418000000000006,13.4
13340.0,2,54.418000000000006,13.4
13340.0,3,54.418000000000006,13.4
13340.0,4,54.418000000000006,13.4
13341.0,0,63.874,13.2
13341.0,1,63.874,13.2
13341.0,2,63.874,13.2
13341.0,3,63.874,13.2
13341.0,4,63.874,13.2
13342.0,0,84.252,16.0
13342.0,1,84.252,16.0
13342.0,2,84.252,16.0
13342.0,3,84.252,16.0
13342.0,4,84.252,16.0
13343.0,0,27.235999999999997,6.2
13343.0,1,27.235999999999997,6.2
13343.0,2,27.235999999999997,6.2
13343.0,3,27.235999999999997,6.2
13343.0,4,27.235999999999997,6.2
13344.0,0,32.30800000000001,9.2
13344.0,1,32.30800000000001,9.2
13344.0,2,32.30800000000001,9.2
13344.0,3,32.30800000000001,9.2
13344.0,4,32.30800000000001,9.2
13345.0,0,54.760000000000005,11.0
13345.0,1,54.760000000000005,11.0
13345.0,2,54.760000000000005,11.0
13345.0,3,54.760000000000005,11.0
13345.0,4,54.760000000000005,11.0
13346.0,0,91.15200000000002,14.4
13346.0,1,91.15200000000002,14.4
13346.0,2,91.15200000000002,14.4
13346.0,3,91.15200000000002,14.4
13346.0,4,91.15200000000002,14.4
13347.0,0,34.882,9.2
13347.0,1,34.882,9.2
13347.0,2,34.882,9.2
13347.0,3,34.882,9.2
13347.0,4,34.882,9.2
13348.0,0,20.0,2.4
13348.0,1,20.0,2.4
13348.0,2,20.0,2.4
13348.0,3,20.0,2.4
13348.0,4,20.0,2.4
13349.0,0,94.942,14.8
13349.0,1,94.942,14.8
13349.0,2,94.942,14.8
13349.0,3,94.942,14.8
13349.0,4,94.942,14.8
13350.0,0,92.878,15.0
13350.0,1,92.878,15.0
13350.0,2,92.878,15.0
13350.0,3,92.878,15.0
13350.0,4,92.878,15.0
13351.0,0,91.868,15.2
13351.0,1,91.868,15.2
13351.0,2,91.868,15.2
13351.0,3,91.868,15.2
13351.0,4,91.868,15.2
13352.0,0,67.974,15.4
13352.0,1,67.974,15.4
13352.0,2,67.974,15.4
13352.0,3,67.974,15.4
13352.0,4,67.974,15.4
13353.0,0,92.878,15.0
13353.0,1,92.878,15.0
13353.0,2,92.878,15.0
13353.0,3,92.878,15.0
13353.0,4,92.878,15.0
13354.0,0,94.132,14.2
13354.0,1,94.132,14.2
13354.0,2,94.132,14.2
13354.0,3,94.132,14.2
13354.0,4,94.132,14.2
13355.0,0,74.76599999999999,14.8
13355.0,1,74.76599999999999,14.8
13355.0,2,74.76599999999999,14.8
13355.0,3,74.76599999999999,14.8
13355.0,4,74.76599999999999,14.8
13356.0,0,58.784000000000006,13.0
13356.0,1,58.784000000000006,13.0
13356.0,2,58.784000000000006,13.0
13356.0,3,58.784000000000006,13.0
13356.0,4,58.784000000000006,13.0
13357.0,0,58.068000000000005,14.4
13357.0,1,58.068000000000005,14.4
13357.0,2,58.068000000000005,14.4
13357.0,3,58.068000000000005,14.4
13357.0,4,58.068000000000005,14.4
13358.0,0,58.396,12.6
13358.0,1,58.396,12.6
13358.0,2,58.396,12.6
13358.0,3,58.396,12.6
13358.0,4,58.396,12.6
13359.0,0,63.802,11.4
13359.0,1,63.802,11.4
13359.0,2,63.802,11.4
13359.0,3,63.802,11.4
13359.0,4,63.802,11.4
13360.0,0,60.13199999999999,12.6
13360.0,1,60.13199999999999,12.6
13360.0,2,60.13199999999999,12.6
13360.0,3,60.13199999999999,12.6
13360.0,4,60.13199999999999,12.6
13361.0,0,65.066,16.6
13361.0,1,65.066,16.6
13361.0,2,65.066,16.6
13361.0,3,65.066,16.6
13361.0,4,65.066,16.6
13362.0,0,80.088,16.6
13362.0,1,80.088,16.6
13362.0,2,80.088,16.6
13362.0,3,80.088,16.6
13362.0,4,80.088,16.6
13363.0,0,91.994,15.6
13363.0,1,91.994,15.6
13363.0,2,91.994,15.6
13363.0,3,91.994,15.6
13363.0,4,91.994,15.6
13364.0,0,80.088,16.6
13364.0,1,80.088,16.6
13364.0,2,80.088,16.6
13364.0,3,80.088,16.6
13364.0,4,80.088,16.6
13365.0,0,80.088,16.6
13365.0,1,80.088,16.6
13365.0,2,80.088,16.6
13365.0,3,80.088,16.6
13365.0,4,80.088,16.6
13366.0,0,92.718,15.8
13366.0,1,92.718,15.8
13366.0,2,92.718,15.8
13366.0,3,92.718,15.8
13366.0,4,92.718,15.8
13367.0,0,92.804,14.8
13367.0,1,92.804,14.8
13367.0,2,92.804,14.8
13367.0,3,92.804,14.8
13367.0,4,92.804,14.8
13368.0,0,69.298,15.8
13368.0,1,69.298,15.8
13368.0,2,69.298,15.8
13368.0,3,69.298,15.8
13368.0,4,69.298,15.8
13369.0,0,69.098,15.6
13369.0,1,69.098,15.6
13369.0,2,69.098,15.6
13369.0,3,69.098,15.6
13369.0,4,69.098,15.6
13370.0,0,92.73,15.8
13370.0,1,92.73,15.8
13370.0,2,92.73,15.8
13370.0,3,92.73,15.8
13370.0,4,92.73,15.8
13371.0,0,58.072,14.4
13371.0,1,58.072,14.4
13371.0,2,58.072,14.4
13371.0,3,58.072,14.4
13371.0,4,58.072,14.4
13372.0,0,69.788,13.4
13372.0,1,69.788,13.4
13372.0,2,69.788,13.4
13372.0,3,69.788,13.4
13372.0,4,69.788,13.4
13373.0,0,94.364,13.2
13373.0,1,94.364,13.2
13373.0,2,94.364,13.2
13373.0,3,94.364,13.2
13373.0,4,94.364,13.2
13374.0,0,96.302,14.0
13374.0,1,96.302,14.0
13374.0,2,96.302,14.0
13374.0,3,96.302,14.0
13374.0,4,96.302,14.0
13375.0,0,86.762,15.4
13375.0,1,86.762,15.4
13375.0,2,86.762,15.4
13375.0,3,86.762,15.4
13375.0,4,86.762,15.4
13376.0,0,58.30799999999999,12.2
13376.0,1,58.30799999999999,12.2
13376.0,2,58.30799999999999,12.2
13376.0,3,58.30799999999999,12.2
13376.0,4,58.30799999999999,12.2
13377.0,0,96.302,14.0
13377.0,1,96.302,14.0
13377.0,2,96.302,14.0
13377.0,3,96.302,14.0
13377.0,4,96.302,14.0
13378.0,0,95.462,14.0
13378.0,1,95.462,14.0
13378.0,2,95.462,14.0
13378.0,3,95.462,14.0
13378.0,4,95.462,14.0
13379.0,0,59.29200000000001,13.0
13379.0,1,59.29200000000001,13.0
13379.0,2,59.29200000000001,13.0
13379.0,3,59.29200000000001,13.0
13379.0,4,59.29200000000001,13.0
13380.0,0,90.05199999999999,14.4
13380.0,1,90.05199999999999,14.4
13380.0,2,90.05199999999999,14.4
13380.0,3,90.05199999999999,14.4
13380.0,4,90.05199999999999,14.4
13381.0,0,79.946,15.6
13381.0,1,79.946,15.6
13381.0,2,79.946,15.6
13381.0,3,79.946,15.6
13381.0,4,79.946,15.6
13382.0,0,94.878,14.4
13382.0,1,94.878,14.4
13382.0,2,94.878,14.4
13382.0,3,94.878,14.4
13382.0,4,94.878,14.4
13383.0,0,79.25800000000001,14.4
13383.0,1,79.25800000000001,14.4
13383.0,2,79.25800000000001,14.4
13383.0,3,79.25800000000001,14.4
13383.0,4,79.25800000000001,14.4
13384.0,0,80.61800000000001,15.0
13384.0,1,80.61800000000001,15.0
13384.0,2,80.61800000000001,15.0
13384.0,3,80.61800000000001,15.0
13384.0,4,80.61800000000001,15.0
13385.0,0,57.32000000000001,16.4
13385.0,1,57.32000000000001,16.4
13385.0,2,57.32000000000001,16.4
13385.0,3,57.32000000000001,16.4
13385.0,4,57.32000000000001,16.4
13386.0,0,94.924,13.2
13386.0,1,94.924,13.2
13386.0,2,94.924,13.2
13386.0,3,94.924,13.2
13386.0,4,94.924,13.2
13387.0,0,94.252,12.0
13387.0,1,94.252,12.0
13387.0,2,94.252,12.0
13387.0,3,94.252,12.0
13387.0,4,94.252,12.0
13388.0,0,94.924,13.2
13388.0,1,94.924,13.2
13388.0,2,94.924,13.2
13388.0,3,94.924,13.2
13388.0,4,94.924,13.2
13389.0,0,94.924,13.2
13389.0,1,94.924,13.2
13389.0,2,94.924,13.2
13389.0,3,94.924,13.2
13389.0,4,94.924,13.2
13390.0,0,92.942,14.8
13390.0,1,92.942,14.8
13390.0,2,92.942,14.8
13390.0,3,92.942,14.8
13390.0,4,92.942,14.8
13391.0,0,95.688,14.0
13391.0,1,95.688,14.0
13391.0,2,95.688,14.0
13391.0,3,95.688,14.0
13391.0,4,95.688,14.0
13392.0,0,74.548,14.8
13392.0,1,74.548,14.8
13392.0,2,74.548,14.8
13392.0,3,74.548,14.8
13392.0,4,74.548,14.8
13393.0,0,73.696,14.4
13393.0,1,73.696,14.4
13393.0,2,73.696,14.4
13393.0,3,73.696,14.4
13393.0,4,73.696,14.4
13394.0,0,92.712,14.6
13394.0,1,92.712,14.6
13394.0,2,92.712,14.6
13394.0,3,92.712,14.6
13394.0,4,92.712,14.6
13395.0,0,35.602,9.0
13395.0,1,35.602,9.0
13395.0,2,35.602,9.0
13395.0,3,35.602,9.0
13395.0,4,35.602,9.0
13396.0,0,75.128,13.2
13396.0,1,75.128,13.2
13396.0,2,75.128,13.2
13396.0,3,75.128,13.2
13396.0,4,75.128,13.2
13397.0,0,93.68,13.0
13397.0,1,93.68,13.0
13397.0,2,93.68,13.0
13397.0,3,93.68,13.0
13397.0,4,93.68,13.0
13398.0,0,93.418,15.0
13398.0,1,93.418,15.0
13398.0,2,93.418,15.0
13398.0,3,93.418,15.0
13398.0,4,93.418,15.0
13399.0,0,93.142,14.8
13399.0,1,93.142,14.8
13399.0,2,93.142,14.8
13399.0,3,93.142,14.8
13399.0,4,93.142,14.8
13400.0,0,59.544,11.8
13400.0,1,59.544,11.8
13400.0,2,59.544,11.8
13400.0,3,59.544,11.8
13400.0,4,59.544,11.8
13401.0,0,93.418,15.0
13401.0,1,93.418,15.0
13401.0,2,93.418,15.0
13401.0,3,93.418,15.0
13401.0,4,93.418,15.0
13402.0,0,94.874,14.4
13402.0,1,94.874,14.4
13402.0,2,94.874,14.4
13402.0,3,94.874,14.4
13402.0,4,94.874,14.4
13403.0,0,76.65599999999999,14.2
13403.0,1,76.65599999999999,14.2
13403.0,2,76.65599999999999,14.2
13403.0,3,76.65599999999999,14.2
13403.0,4,76.65599999999999,14.2
13404.0,0,84.442,10.2
13404.0,1,84.442,10.2
13404.0,2,84.442,10.2
13404.0,3,84.442,10.2
13404.0,4,84.442,10.2
13405.0,0,84.208,12.0
13405.0,1,84.208,12.0
13405.0,2,84.208,12.0
13405.0,3,84.208,12.0
13405.0,4,84.208,12.0
13406.0,0,71.13,11.6
13406.0,1,71.13,11.6
13406.0,2,71.13,11.6
13406.0,3,71.13,11.6
13406.0,4,71.13,11.6
13407.0,0,75.37,10.4
