row_index,replicate_id,peak_mutiny,collapse_quarter
4227.0,0,85.72999999999999,16.2
4227.0,1,85.72999999999999,16.2
4227.0,2,85.72999999999999,16.2
4227.0,3,85.72999999999999,16.2
4227.0,4,85.72999999999999,16.2
4228.0,0,86.88399999999999,16.0
4228.0,1,86.88399999999999,16.0
4228.0,2,86.88399999999999,16.0
4228.0,3,86.88399999999999,16.0
4228.0,4,86.88399999999999,16.0
4229.0,0,52.388,17.8
4229.0,1,52.388,17.8
4229.0,2,52.388,17.8
4229.0,3,52.388,17.8
4229.0,4,52.388,17.8
4230.0,0,89.65599999999999,15.4
4230.0,1,89.65599999999999,15.4
4230.0,2,89.65599999999999,15.4
4230.0,3,89.65599999999999,15.4
4230.0,4,89.65599999999999,15.4
4231.0,0,93.148,15.2
4231.0,1,93.148,15.2
4231.0,2,93.148,15.2
4231.0,3,93.148,15.2
4231.0,4,93.148,15.2
4232.0,0,89.65599999999999,15.4
4232.0,1,89.65599999999999,15.4
4232.0,2,89.65599999999999,15.4
4232.0,3,89.65599999999999,15.4
4232.0,4,89.65599999999999,15.4
4233.0,0,92.21200000000002,14.2
4233.0,1,92.21200000000002,14.2
4233.0,2,92.21200000000002,14.2
4233.0,3,92.21200000000002,14.2
4233.0,4,92.21200000000002,14.2
4234.0,0,91.58599999999998,16.0
4234.0,1,91.58599999999998,16.0
4234.0,2,91.58599999999998,16.0
4234.0,3,91.58599999999998,16.0
4234.0,4,91.58599999999998,16.0
4235.0,0,89.65599999999999,15.4
4235.0,1,89.65599999999999,15.4
4235.0,2,89.65599999999999,15.4
4235.0,3,89.65599999999999,15.4
4235.0,4,89.65599999999999,15.4
4236.0,0,84.572,13.6
4236.0,1,84.572,13.6
4236.0,2,84.572,13.6
4236.0,3,84.572,13.6
4236.0,4,84.572,13.6
4237.0,0,94.358,13.0
4237.0,1,94.358,13.0
4237.0,2,94.358,13.0
4237.0,3,94.358,13.0
4237.0,4,94.358,13.0
4238.0,0,84.412,12.2
4238.0,1,84.412,12.2
4238.0,2,84.412,12.2
4238.0,3,84.412,12.2
4238.0,4,84.412,12.2
4239.0,0,63.32000000000001,17.6
4239.0,1,63.32000000000001,17.6
4239.0,2,63.32000000000001,17.6
4239.0,3,63.32000000000001,17.6
4239.0,4,63.32000000000001,17.6
4240.0,0,71.90400000000001,17.2
4240.0,1,71.90400000000001,17.2
4240.0,2,71.90400000000001,17.2
4240.0,3,71.90400000000001,17.2
4240.0,4,71.90400000000001,17.2
4241.0,0,63.32000000000001,17.6
4241.0,1,63.32000000000001,17.6
4241.0,2,63.32000000000001,17.6
4241.0,3,63.32000000000001,17.6
4241.0,4,63.32000000000001,17.6
4242.0,0,44.144000000000005,13.6
4242.0,1,44.144000000000005,13.6
4242.0,2,44.144000000000005,13.6
4242.0,3,44.144000000000005,13.6
4242.0,4,44.144000000000005,13.6
4243.0,0,69.282,17.4
4243.0,1,69.282,17.4
4243.0,2,69.282,17.4
4243.0,3,69.282,17.4
4243.0,4,69.282,17.4
4244.0,0,63.32000000000001,17.6
4244.0,1,63.32000000000001,17.6
4244.0,2,63.32000000000001,17.6
4244.0,3,63.32000000000001,17.6
4244.0,4,63.32000000000001,17.6
4245.0,0,20.0,1.8
4245.0,1,20.0,1.8
4245.0,2,20.0,1.8
4245.0,3,20.0,1.8
4245.0,4,20.0,1.8
4246.0,0,88.47200000000001,15.4
4246.0,1,88.47200000000001,15.4
4246.0,2,88.47200000000001,15.4
4246.0,3,88.47200000000001,15.4
4246.0,4,88.47200000000001,15.4
4247.0,0,38.86800000000001,5.8
4247.0,1,38.86800000000001,5.8
4247.0,2,38.86800000000001,5.8
4247.0,3,38.86800000000001,5.8
4247.0,4,38.86800000000001,5.8
4248.0,0,86.888,15.6
4248.0,1,86.888,15.6
4248.0,2,86.888,15.6
4248.0,3,86.888,15.6
4248.0,4,86.888,15.6
4249.0,0,82.50399999999999,16.0
4249.0,1,82.50399999999999,16.0
4249.0,2,82.50399999999999,16.0
4249.0,3,82.50399999999999,16.0
4249.0,4,82.50399999999999,16.0
4250.0,0,86.888,15.6
4250.0,1,86.888,15.6
4250.0,2,86.888,15.6
4250.0,3,86.888,15.6
4250.0,4,86.888,15.6
4251.0,0,84.776,15.2
4251.0,1,84.776,15.2
4251.0,2,84.776,15.2
4251.0,3,84.776,15.2
4251.0,4,84.776,15.2
4252.0,0,84.144,15.2
4252.0,1,84.144,15.2
4252.0,2,84.144,15.2
4252.0,3,84.144,15.2
4252.0,4,84.144,15.2
4253.0,0,86.914,15.6
4253.0,1,86.914,15.6
4253.0,2,86.914,15.6
4253.0,3,86.914,15.6
4253.0,4,86.914,15.6
4254.0,0,20.0,2.0
4254.0,1,20.0,2.0
4254.0,2,20.0,2.0
4254.0,3,20.0,2.0
4254.0,4,20.0,2.0
4255.0,0,89.652,14.8
4255.0,1,89.652,14.8
4255.0,2,89.652,14.8
4255.0,3,89.652,14.8
4255.0,4,89.652,14.8
4256.0,0,25.178,5.8
4256.0,1,25.178,5.8
4256.0,2,25.178,5.8
4256.0,3,25.178,5.8
4256.0,4,25.178,5.8
4257.0,0,81.988,16.2
4257.0,1,81.988,16.2
4257.0,2,81.988,16.2
4257.0,3,81.988,16.2
4257.0,4,81.988,16.2
4258.0,0,81.148,16.4
4258.0,1,81.148,16.4
4258.0,2,81.148,16.4
4258.0,3,81.148,16.4
4258.0,4,81.148,16.4
4259.0,0,81.988,16.2
4259.0,1,81.988,16.2
4259.0,2,81.988,16.2
4259.0,3,81.988,16.2
4259.0,4,81.988,16.2
4260.0,0,82.256,16.2
4260.0,1,82.256,16.2
4260.0,2,82.256,16.2
4260.0,3,82.256,16.2
4260.0,4,82.256,16.2
4261.0,0,75.898,16.8
4261.0,1,75.898,16.8
4261.0,2,75.898,16.8
4261.0,3,75.898,16.8
4261.0,4,75.898,16.8
4262.0,0,81.988,16.2
4262.0,1,81.988,16.2
4262.0,2,81.988,16.2
4262.0,3,81.988,16.2
4262.0,4,81.988,16.2
4263.0,0,90.19,15.6
4263.0,1,90.19,15.6
4263.0,2,90.19,15.6
4263.0,3,90.19,15.6
4263.0,4,90.19,15.6
4264.0,0,91.44,16.0
4264.0,1,91.44,16.0
4264.0,2,91.44,16.0
4264.0,3,91.44,16.0
4264.0,4,91.44,16.0
4265.0,0,82.002,16.2
4265.0,1,82.002,16.2
4265.0,2,82.002,16.2
4265.0,3,82.002,16.2
4265.0,4,82.002,16.2
4266.0,0,91.628,16.0
4266.0,1,91.628,16.0
4266.0,2,91.628,16.0
4266.0,3,91.628,16.0
4266.0,4,91.628,16.0
4267.0,0,90.702,16.0
4267.0,1,90.702,16.0
4267.0,2,90.702,16.0
4267.0,3,90.702,16.0
4267.0,4,90.702,16.0
4268.0,0,91.628,16.0
4268.0,1,91.628,16.0
4268.0,2,91.628,16.0
4268.0,3,91.628,16.0
4268.0,4,91.628,16.0
4269.0,0,91.348,15.8
4269.0,1,91.348,15.8
4269.0,2,91.348,15.8
4269.0,3,91.348,15.8
4269.0,4,91.348,15.8
4270.0,0,92.772,16.0
4270.0,1,92.772,16.0
4270.0,2,92.772,16.0
4270.0,3,92.772,16.0
4270.0,4,92.772,16.0
4271.0,0,91.628,16.0
4271.0,1,91.628,16.0
4271.0,2,91.628,16.0
4271.0,3,91.628,16.0
4271.0,4,91.628,16.0
4272.0,0,84.09400000000001,14.6
4272.0,1,84.09400000000001,14.6
4272.0,2,84.09400000000001,14.6
4272.0,3,84.09400000000001,14.6
4272.0,4,84.09400000000001,14.6
4273.0,0,83.46399999999998,14.4
4273.0,1,83.46399999999998,14.4
4273.0,2,83.46399999999998,14.4
4273.0,3,83.46399999999998,14.4
4273.0,4,83.46399999999998,14.4
4274.0,0,90.994,14.4
4274.0,1,90.994,14.4
4274.0,2,90.994,14.4
4274.0,3,90.994,14.4
4274.0,4,90.994,14.4
4275.0,0,75.684,16.8
4275.0,1,75.684,16.8
4275.0,2,75.684,16.8
4275.0,3,75.684,16.8
4275.0,4,75.684,16.8
4276.0,0,66.346,17.6
4276.0,1,66.346,17.6
4276.0,2,66.346,17.6
4276.0,3,66.346,17.6
4276.0,4,66.346,17.6
4277.0,0,75.684,16.8
4277.0,1,75.684,16.8
4277.0,2,75.684,16.8
4277.0,3,75.684,16.8
4277.0,4,75.684,16.8
4278.0,0,75.582,16.8
4278.0,1,75.582,16.8
4278.0,2,75.582,16.8
4278.0,3,75.582,16.8
4278.0,4,75.582,16.8
4279.0,0,76.236,17.2
4279.0,1,76.236,17.2
4279.0,2,76.236,17.2
4279.0,3,76.236,17.2
4279.0,4,76.236,17.2
4280.0,0,75.69,16.8
4280.0,1,75.69,16.8
4280.0,2,75.69,16.8
4280.0,3,75.69,16.8
4280.0,4,75.69,16.8
4281.0,0,81.756,16.2
4281.0,1,81.756,16.2
4281.0,2,81.756,16.2
4281.0,3,81.756,16.2
4281.0,4,81.756,16.2
4282.0,0,81.834,16.2
4282.0,1,81.834,16.2
4282.0,2,81.834,16.2
4282.0,3,81.834,16.2
4282.0,4,81.834,16.2
4283.0,0,81.92999999999999,16.0
4283.0,1,81.92999999999999,16.0
4283.0,2,81.92999999999999,16.0
4283.0,3,81.92999999999999,16.0
4283.0,4,81.92999999999999,16.0
4284.0,0,91.802,13.4
4284.0,1,91.802,13.4
4284.0,2,91.802,13.4
4284.0,3,91.802,13.4
4284.0,4,91.802,13.4
4285.0,0,85.494,12.2
4285.0,1,85.494,12.2
4285.0,2,85.494,12.2
4285.0,3,85.494,12.2
4285.0,4,85.494,12.2
4286.0,0,91.802,13.4
4286.0,1,91.802,13.4
4286.0,2,91.802,13.4
4286.0,3,91.802,13.4
4286.0,4,91.802,13.4
4287.0,0,83.77,14.0
4287.0,1,83.77,14.0
4287.0,2,83.77,14.0
4287.0,3,83.77,14.0
4287.0,4,83.77,14.0
4288.0,0,85.908,14.2
4288.0,1,85.908,14.2
4288.0,2,85.908,14.2
4288.0,3,85.908,14.2
4288.0,4,85.908,14.2
4289.0,0,91.802,13.4
4289.0,1,91.802,13.4
4289.0,2,91.802,13.4
4289.0,3,91.802,13.4
4289.0,4,91.802,13.4
4290.0,0,90.242,15.8
4290.0,1,90.242,15.8
4290.0,2,90.242,15.8
4290.0,3,90.242,15.8
4290.0,4,90.242,15.8
4291.0,0,86.518,15.4
4291.0,1,86.518,15.4
4291.0,2,86.518,15.4
4291.0,3,86.518,15.4
4291.0,4,86.518,15.4
4292.0,0,87.876,15.4
4292.0,1,87.876,15.4
4292.0,2,87.876,15.4
4292.0,3,87.876,15.4
4292.0,4,87.876,15.4
4293.0,0,81.954,16.2
4293.0,1,81.954,16.2
4293.0,2,81.954,16.2
4293.0,3,81.954,16.2
4293.0,4,81.954,16.2
4294.0,0,59.05799999999999,17.6
4294.0,1,59.05799999999999,17.6
4294.0,2,59.05799999999999,17.6
4294.0,3,59.05799999999999,17.6
4294.0,4,59.05799999999999,17.6
4295.0,0,81.954,16.2
4295.0,1,81.954,16.2
4295.0,2,81.954,16.2
4295.0,3,81.954,16.2
4295.0,4,81.954,16.2
4296.0,0,83.624,16.0
4296.0,1,83.624,16.0
4296.0,2,83.624,16.0
4296.0,3,83.624,16.0
4296.0,4,83.624,16.0
4297.0,0,86.06,16.0
4297.0,1,86.06,16.0
4297.0,2,86.06,16.0
4297.0,3,86.06,16.0
4297.0,4,86.06,16.0
4298.0,0,81.954,16.2
4298.0,1,81.954,16.2
4298.0,2,81.954,16.2
4298.0,3,81.954,16.2
4298.0,4,81.954,16.2
4299.0,0,85.86999999999999,15.4
4299.0,1,85.86999999999999,15.4
4299.0,2,85.86999999999999,15.4
4299.0,3,85.86999999999999,15.4
4299.0,4,85.86999999999999,15.4
4300.0,0,89.578,13.2
4300.0,1,89.578,13.2
4300.0,2,89.578,13.2
4300.0,3,89.578,13.2
4300.0,4,89.578,13.2
4301.0,0,89.74800000000002,11.0
4301.0,1,89.74800000000002,11.0
4301.0,2,89.74800000000002,11.0
4301.0,3,89.74800000000002,11.0
4301.0,4,89.74800000000002,11.0
4302.0,0,91.952,14.0
4302.0,1,91.952,14.0
4302.0,2,91.952,14.0
4302.0,3,91.952,14.0
4302.0,4,91.952,14.0
4303.0,0,82.56800000000001,16.0
4303.0,1,82.56800000000001,16.0
4303.0,2,82.56800000000001,16.0
4303.0,3,82.56800000000001,16.0
4303.0,4,82.56800000000001,16.0
4304.0,0,91.952,13.6
4304.0,1,91.952,13.6
4304.0,2,91.952,13.6
4304.0,3,91.952,13.6
4304.0,4,91.952,13.6
4305.0,0,91.274,14.0
4305.0,1,91.274,14.0
4305.0,2,91.274,14.0
4305.0,3,91.274,14.0
4305.0,4,91.274,14.0
4306.0,0,90.888,13.8
4306.0,1,90.888,13.8
4306.0,2,90.888,13.8
4306.0,3,90.888,13.8
4306.0,4,90.888,13.8
4307.0,0,91.952,14.2
4307.0,1,91.952,14.2
4307.0,2,91.952,14.2
4307.0,3,91.952,14.2
4307.0,4,91.952,14.2
4308.0,0,92.02,14.0
4308.0,1,92.02,14.0
4308.0,2,92.02,14.0
4308.0,3,92.02,14.0
4308.0,4,92.02,14.0
4309.0,0,68.33800000000001,17.8
4309.0,1,68.33800000000001,17.8
4309.0,2,68.33800000000001,17.8
4309.0,3,68.33800000000001,17.8
4309.0,4,68.33800000000001,17.8
4310.0,0,20.0,1.8
4310.0,1,20.0,1.8
4310.0,2,20.0,1.8
4310.0,3,20.0,1.8
4310.0,4,20.0,1.8
4311.0,0,20.84,1.8
4311.0,1,20.84,1.8
4311.0,2,20.84,1.8
4311.0,3,20.84,1.8
4311.0,4,20.84,1.8
4312.0,0,87.18599999999999,15.4
4312.0,1,87.18599999999999,15.4
4312.0,2,87.18599999999999,15.4
4312.0,3,87.18599999999999,15.4
4312.0,4,87.18599999999999,15.4
4313.0,0,20.84,2.0
4313.0,1,20.84,2.0
4313.0,2,20.84,2.0
4313.0,3,20.84,2.0
4313.0,4,20.84,2.0
4314.0,0,21.188,1.8
4314.0,1,21.188,1.8
4314.0,2,21.188,1.8
4314.0,3,21.188,1.8
4314.0,4,21.188,1.8
4315.0,0,21.398,1.8
4315.0,1,21.398,1.8
4315.0,2,21.398,1.8
4315.0,3,21.398,1.8
4315.0,4,21.398,1.8
4316.0,0,20.84,1.8
4316.0,1,20.84,1.8
4316.0,2,20.84,1.8
4316.0,3,20.84,1.8
4316.0,4,20.84,1.8
4317.0,0,20.784,1.8
4317.0,1,20.784,1.8
4317.0,2,20.784,1.8
4317.0,3,20.784,1.8
4317.0,4,20.784,1.8
4318.0,0,32.514,5.8
4318.0,1,32.514,5.8
4318.0,2,32.514,5.8
4318.0,3,32.514,5.8
4318.0,4,32.514,5.8
4319.0,0,93.264,14.8
4319.0,1,93.264,14.8
4319.0,2,93.264,14.8
4319.0,3,93.264,14.8
4319.0,4,93.264,14.8
4320.0,0,83.11200000000001,16.0
4320.0,1,83.11200000000001,16.0
4320.0,2,83.11200000000001,16.0
4320.0,3,83.11200000000001,16.0
4320.0,4,83.11200000000001,16.0
4321.0,0,94.564,13.2
4321.0,1,94.564,13.2
4321.0,2,94.564,13.2
4321.0,3,94.564,13.2
4321.0,4,94.564,13.2
4322.0,0,83.11200000000001,16.0
4322.0,1,83.11200000000001,16.0
4322.0,2,83.11200000000001,16.0
4322.0,3,83.11200000000001,16.0
4322.0,4,83.11200000000001,16.0
4323.0,0,88.156,14.8
4323.0,1,88.156,14.8
4323.0,2,88.156,14.8
4323.0,3,88.156,14.8
4323.0,4,88.156,14.8
4324.0,0,82.002,16.0
4324.0,1,82.002,16.0
4324.0,2,82.002,16.0
4324.0,3,82.002,16.0
4324.0,4,82.002,16.0
4325.0,0,83.082,16.0
4325.0,1,83.082,16.0
4325.0,2,83.082,16.0
4325.0,3,83.082,16.0
4325.0,4,83.082,16.0
4326.0,0,24.214,5.8
4326.0,1,24.214,5.8
4326.0,2,24.214,5.8
4326.0,3,24.214,5.8
4326.0,4,24.214,5.8
4327.0,0,20.0,2.0
4327.0,1,20.0,2.0
4327.0,2,20.0,2.0
4327.0,3,20.0,2.0
4327.0,4,20.0,2.0
4328.0,0,76.76599999999999,16.8
4328.0,1,76.76599999999999,16.8
4328.0,2,76.76599999999999,16.8
4328.0,3,76.76599999999999,16.8
4328.0,4,76.76599999999999,16.8
4329.0,0,81.822,16.2
4329.0,1,81.822,16.2
4329.0,2,81.822,16.2
4329.0,3,81.822,16.2
4329.0,4,81.822,16.2
4330.0,0,20.0,1.8
4330.0,1,20.0,1.8
4330.0,2,20.0,1.8
4330.0,3,20.0,1.8
4330.0,4,20.0,1.8
4331.0,0,81.822,16.2
4331.0,1,81.822,16.2
4331.0,2,81.822,16.2
4331.0,3,81.822,16.2
4331.0,4,81.822,16.2
4332.0,0,78.416,16.8
4332.0,1,78.416,16.8
4332.0,2,78.416,16.8
4332.0,3,78.416,16.8
4332.0,4,78.416,16.8
4333.0,0,81.67999999999999,16.4
4333.0,1,81.67999999999999,16.4
4333.0,2,81.67999999999999,16.4
4333.0,3,81.67999999999999,16.4
4333.0,4,81.67999999999999,16.4
4334.0,0,81.822,16.2
4334.0,1,81.822,16.2
4334.0,2,81.822,16.2
4334.0,3,81.822,16.2
4334.0,4,81.822,16.2
4335.0,0,89.04400000000001,13.6
4335.0,1,89.04400000000001,13.6
4335.0,2,89.04400000000001,13.6
4335.0,3,89.04400000000001,13.6
4335.0,4,89.04400000000001,13.6
4336.0,0,88.104,14.0
4336.0,1,88.104,14.0
4336.0,2,88.104,14.0
4336.0,3,88.104,14.0
4336.0,4,88.104,14.0
4337.0,0,88.896,14.6
4337.0,1,88.896,14.6
4337.0,2,88.896,14.6
4337.0,3,88.896,14.6
4337.0,4,88.896,14.6
4338.0,0,90.926,15.4
4338.0,1,90.926,15.4
4338.0,2,90.926,15.4
4338.0,3,90.926,15.4
4338.0,4,90.926,15.4
4339.0,0,75.434,16.8
4339.0,1,75.434,16.8
4339.0,2,75.434,16.8
4339.0,3,75.434,16.8
4339.0,4,75.434,16.8
4340.0,0,90.926,15.4
4340.0,1,90.926,15.4
4340.0,2,90.926,15.4
4340.0,3,90.926,15.4
4340.0,4,90.926,15.4
4341.0,0,83.40400000000001,15.4
4341.0,1,83.40400000000001,15.4
4341.0,2,83.40400000000001,15.4
4341.0,3,83.40400000000001,15.4
4341.0,4,83.40400000000001,15.4
4342.0,0,92.008,14.2
4342.0,1,92.008,14.2
4342.0,2,92.008,14.2
4342.0,3,92.008,14.2
4342.0,4,92.008,14.2
4343.0,0,90.926,14.6
4343.0,1,90.926,14.6
4343.0,2,90.926,14.6
4343.0,3,90.926,14.6
4343.0,4,90.926,14.6
4344.0,0,92.044,15.2
4344.0,1,92.044,15.2
4344.0,2,92.044,15.2
4344.0,3,92.044,15.2
4344.0,4,92.044,15.2
4345.0,0,74.924,17.0
4345.0,1,74.924,17.0
4345.0,2,74.924,17.0
4345.0,3,74.924,17.0
4345.0,4,74.924,17.0
4346.0,0,26.484,6.0
4346.0,1,26.484,6.0
4346.0,2,26.484,6.0
4346.0,3,26.484,6.0
4346.0,4,26.484,6.0
4347.0,0,81.81,16.0
4347.0,1,81.81,16.0
4347.0,2,81.81,16.0
4347.0,3,81.81,16.0
4347.0,4,81.81,16.0
4348.0,0,90.906,14.0
4348.0,1,90.906,14.0
4348.0,2,90.906,14.0
4348.0,3,90.906,14.0
4348.0,4,90.906,14.0
4349.0,0,81.81,16.0
4349.0,1,81.81,16.0
4349.0,2,81.81,16.0
4349.0,3,81.81,16.0
4349.0,4,81.81,16.0
4350.0,0,79.408,16.2
4350.0,1,79.408,16.2
4350.0,2,79.408,16.2
4350.0,3,79.408,16.2
4350.0,4,79.408,16.2
4351.0,0,74.994,16.8
4351.0,1,74.994,16.8
4351.0,2,74.994,16.8
4351.0,3,74.994,16.8
4351.0,4,74.994,16.8
4352.0,0,81.77799999999999,16.0
4352.0,1,81.77799999999999,16.0
4352.0,2,81.77799999999999,16.0
4352.0,3,81.77799999999999,16.0
4352.0,4,81.77799999999999,16.0
4353.0,0,88.08,15.6
4353.0,1,88.08,15.6
4353.0,2,88.08,15.6
4353.0,3,88.08,15.6
4353.0,4,88.08,15.6
4354.0,0,87.406,14.0
4354.0,1,87.406,14.0
4354.0,2,87.406,14.0
4354.0,3,87.406,14.0
4354.0,4,87.406,14.0
4355.0,0,94.228,13.4
4355.0,1,94.228,13.4
4355.0,2,94.228,13.4
4355.0,3,94.228,13.4
4355.0,4,94.228,13.4
4356.0,0,88.91999999999999,15.2
4356.0,1,88.91999999999999,15.2
4356.0,2,88.91999999999999,15.2
4356.0,3,88.91999999999999,15.2
4356.0,4,88.91999999999999,15.2
4357.0,0,91.924,15.0
4357.0,1,91.924,15.0
4357.0,2,91.924,15.0
4357.0,3,91.924,15.0
4357.0,4,91.924,15.0
4358.0,0,88.91999999999999,15.2
4358.0,1,88.91999999999999,15.2
4358.0,2,88.91999999999999,15.2
4358.0,3,88.91999999999999,15.2
4358.0,4,88.91999999999999,15.2
4359.0,0,84.16600000000001,15.4
4359.0,1,84.16600000000001,15.4
4359.0,2,84.16600000000001,15.4
4359.0,3,84.16600000000001,15.4
4359.0,4,84.16600000000001,15.4
4360.0,0,91.69199999999998,14.8
4360.0,1,91.69199999999998,14.8
4360.0,2,91.69199999999998,14.8
4360.0,3,91.69199999999998,14.8
4360.0,4,91.69199999999998,14.8
4361.0,0,88.91999999999999,15.2
4361.0,1,88.91999999999999,15.2
4361.0,2,88.91999999999999,15.2
4361.0,3,88.91999999999999,15.2
4361.0,4,88.91999999999999,15.2
4362.0,0,82.816,16.0
4362.0,1,82.816,16.0
4362.0,2,82.816,16.0
4362.0,3,82.816,16.0
4362.0,4,82.816,16.0
4363.0,0,87.926,12.4
4363.0,1,87.926,12.4
4363.0,2,87.926,12.4
4363.0,3,87.926,12.4
4363.0,4,87.926,12.4
4364.0,0,90.134,13.6
4364.0,1,90.134,13.6
4364.0,2,90.134,13.6
4364.0,3,90.134,13.6
4364.0,4,90.134,13.6
4365.0,0,73.912,16.8
4365.0,1,73.912,16.8
4365.0,2,73.912,16.8
4365.0,3,73.912,16.8
4365.0,4,73.912,16.8
4366.0,0,77.118,16.8
4366.0,1,77.118,16.8
4366.0,2,77.118,16.8
4366.0,3,77.118,16.8
4366.0,4,77.118,16.8
4367.0,0,73.912,16.8
4367.0,1,73.912,16.8
4367.0,2,73.912,16.8
4367.0,3,73.912,16.8
4367.0,4,73.912,16.8
4368.0,0,81.59,16.6
4368.0,1,81.59,16.6
4368.0,2,81.59,16.6
4368.0,3,81.59,16.6
4368.0,4,81.59,16.6
4369.0,0,76.822,16.8
4369.0,1,76.822,16.8
4369.0,2,76.822,16.8
4369.0,3,76.822,16.8
4369.0,4,76.822,16.8
4370.0,0,73.912,16.8
4370.0,1,73.912,16.8
4370.0,2,73.912,16.8
4370.0,3,73.912,16.8
4370.0,4,73.912,16.8
4371.0,0,90.252,15.6
4371.0,1,90.252,15.6
4371.0,2,90.252,15.6
4371.0,3,90.252,15.6
4371.0,4,90.252,15.6
4372.0,0,86.752,16.0
4372.0,1,86.752,16.0
4372.0,2,86.752,16.0
4372.0,3,86.752,16.0
4372.0,4,86.752,16.0
4373.0,0,83.928,13.4
4373.0,1,83.928,13.4
4373.0,2,83.928,13.4
4373.0,3,83.928,13.4
4373.0,4,83.928,13.4
4374.0,0,94.144,12.8
4374.0,1,94.144,12.8
4374.0,2,94.144,12.8
4374.0,3,94.144,12.8
4374.0,4,94.144,12.8
4375.0,0,93.976,12.8
4375.0,1,93.976,12.8
4375.0,2,93.976,12.8
4375.0,3,93.976,12.8
4375.0,4,93.976,12.8
4376.0,0,94.144,12.6
4376.0,1,94.144,12.6
4376.0,2,94.144,12.6
4376.0,3,94.144,12.6
4376.0,4,94.144,12.6
4377.0,0,94.876,13.0
4377.0,1,94.876,13.0
4377.0,2,94.876,13.0
4377.0,3,94.876,13.0
4377.0,4,94.876,13.0
4378.0,0,93.126,13.2
4378.0,1,93.126,13.2
4378.0,2,93.126,13.2
4378.0,3,93.126,13.2
4378.0,4,93.126,13.2
4379.0,0,94.144,12.8
4379.0,1,94.144,12.8
4379.0,2,94.144,12.8
4379.0,3,94.144,12.8
4379.0,4,94.144,12.8
4380.0,0,92.188,13.6
4380.0,1,92.188,13.6
4380.0,2,92.188,13.6
4380.0,3,92.188,13.6
4380.0,4,92.188,13.6
4381.0,0,83.376,13.2
4381.0,1,83.376,13.2
4381.0,2,83.376,13.2
4381.0,3,83.376,13.2
4381.0,4,83.376,13.2
4382.0,0,89.638,14.6
4382.0,1,89.638,14.6
4382.0,2,89.638,14.6
4382.0,3,89.638,14.6
4382.0,4,89.638,14.6
4383.0,0,75.97200000000001,16.8
4383.0,1,75.97200000000001,16.8
4383.0,2,75.97200000000001,16.8
4383.0,3,75.97200000000001,16.8
4383.0,4,75.97200000000001,16.8
4384.0,0,75.59400000000001,16.6
4384.0,1,75.59400000000001,16.6
4384.0,2,75.59400000000001,16.6
4384.0,3,75.59400000000001,16.6
4384.0,4,75.59400000000001,16.6
4385.0,0,75.97200000000001,16.8
4385.0,1,75.97200000000001,16.8
4385.0,2,75.97200000000001,16.8
4385.0,3,75.97200000000001,16.8
4385.0,4,75.97200000000001,16.8
4386.0,0,72.994,17.0
4386.0,1,72.994,17.0
4386.0,2,72.994,17.0
4386.0,3,72.994,17.0
4386.0,4,72.994,17.0
4387.0,0,83.056,16.0
4387.0,1,83.056,16.0
4387.0,2,83.056,16.0
4387.0,3,83.056,16.0
4387.0,4,83.056,16.0
4388.0,0,75.756,16.8
4388.0,1,75.756,16.8
4388.0,2,75.756,16.8
4388.0,3,75.756,16.8
4388.0,4,75.756,16.8
4389.0,0,30.298,5.8
4389.0,1,30.298,5.8
4389.0,2,30.298,5.8
4389.0,3,30.298,5.8
4389.0,4,30.298,5.8
4390.0,0,60.128,17.6
4390.0,1,60.128,17.6
4390.0,2,60.128,17.6
4390.0,3,60.128,17.6
4390.0,4,60.128,17.6
4391.0,0,34.855999999999995,5.8
4391.0,1,34.855999999999995,5.8
4391.0,2,34.855999999999995,5.8
4391.0,3,34.855999999999995,5.8
4391.0,4,34.855999999999995,5.8
4392.0,0,81.888,16.0
4392.0,1,81.888,16.0
4392.0,2,81.888,16.0
4392.0,3,81.888,16.0
4392.0,4,81.888,16.0
4393.0,0,87.86599999999999,15.4
4393.0,1,87.86599999999999,15.4
4393.0,2,87.86599999999999,15.4
4393.0,3,87.86599999999999,15.4
4393.0,4,87.86599999999999,15.4
4394.0,0,81.888,16.0
4394.0,1,81.888,16.0
4394.0,2,81.888,16.0
4394.0,3,81.888,16.0
4394.0,4,81.888,16.0
4395.0,0,81.888,16.0
4395.0,1,81.888,16.0
4395.0,2,81.888,16.0
4395.0,3,81.888,16.0
4395.0,4,81.888,16.0
4396.0,0,89.568,15.2
4396.0,1,89.568,15.2
4396.0,2,89.568,15.2
4396.0,3,89.568,15.2
4396.0,4,89.568,15.2
4397.0,0,81.89,16.0
4397.0,1,81.89,16.0
4397.0,2,81.89,16.0
4397.0,3,81.89,16.0
4397.0,4,81.89,16.0
4398.0,0,82.95599999999999,16.0
4398.0,1,82.95599999999999,16.0
4398.0,2,82.95599999999999,16.0
4398.0,3,82.95599999999999,16.0
4398.0,4,82.95599999999999,16.0
4399.0,0,85.95,15.2
4399.0,1,85.95,15.2
4399.0,2,85.95,15.2
4399.0,3,85.95,15.2
4399.0,4,85.95,15.2
4400.0,0,83.926,12.4
4400.0,1,83.926,12.4
4400.0,2,83.926,12.4
4400.0,3,83.926,12.4
4400.0,4,83.926,12.4
4401.0,0,75.592,17.0
4401.0,1,75.592,17.0
4401.0,2,75.592,17.0
4401.0,3,75.592,17.0
4401.0,4,75.592,17.0
